imports_removed	file
5	test/claim/manual/process_numeric_refinements.dag
14	test/claim/manual/program_assembly_multi_file_test.dag
13	test/claim/manual/program_partition_body_emit_test.dag
19	test/claim/manual/python_add_emit_translate_test.dag
9	test/claim/manual/python_grammar_claim.dag
3	test/claim/manual/qualified_pattern_reconcile_test.dag
18	test/claim/manual/record_construct_emit_test.dag
5	test/claim/manual/refinement_authoritative_constants.dag
7	test/claim/manual/refinement_ordered_iteration.dag
12	test/claim/manual/resolve_compile_anchor.dag
18	test/claim/manual/runtime_run_test.dag
20	test/claim/manual/rust_add_emit_translate_test.dag
6	test/claim/manual/sg1b_signature_realization_failclosed.dag
16	test/claim/manual/sg2_mode2_non_grammar_emit.dag
12	test/claim/manual/sg2_type_expression_projection.dag
8	test/claim/manual/sg2_typescript_type_expression_projection.dag
6	test/claim/manual/sg5_set_non_ordable_falsification.dag
5	test/claim/manual/solve_constraints_add.dag
2	test/claim/manual/sql_create_table_fold_runner.dag
7	test/claim/manual/structured_body_dispatch.dag
6	test/claim/manual/structured_body_subsumption_set.dag
8	test/claim/manual/target_model_atom_lookup_dissolution.dag
6	test/claim/manual/target_model_operator_lookup_dissolution.dag
11	test/claim/manual/target_operation_grounding_emit_typescript_test.dag
10	test/claim/manual/test_claim_cache_digest_sensitivity.dag
3	test/claim/manual/test_migration_debt_test.dag
8	test/claim/manual/timeseries_passive_map_fold_anchor_test.dag
19	test/claim/manual/typescript_add_emit_translate_test.dag
7	test/claim/manual/typescript_derive_grammar_relation_row_round_trip.dag
13	test/claim/manual/typescript_descriptor_node_run.dag
12	test/claim/manual/typescript_eager_materialize_forward_dedup_test.dag
10	test/claim/manual/typescript_field_access_emit_test.dag
9	test/claim/manual/typescript_grammar_claim.dag
18	test/claim/manual/typescript_pr3_typed_fn_translate_test.dag
6	test/claim/manual/typescript_program_emit_run_test.dag
18	test/claim/manual/typescript_record_task_translate_test.dag
7	test/claim/manual/v4_evaluator_runtime_anchor.dag
12	test/claim/manual/validate_then_compile_public_terminal.dag
5	test/claim/manual/value_null_split_witness_test.dag
3	test/claim/markdown_inline_render_test.dag
4	test/claim/markup_medium_convergence_test.dag
2	test/claim/markup_serializer_witness_test.dag
4	test/claim/materialization_kernel_closing_frontier_audit_witness_test.dag
5	test/claim/materialization_provider_consumer_hand_rust_witness_test.dag
10	test/claim/materialization_provider_witness_test.dag
6	test/claim/materialize/materialize_witness_test.dag
2	test/claim/media_type_witness_test.dag
4	test/claim/membership_reconcile_witness_test.dag
3	test/claim/mercurial_upstream_model_witness_test.dag
9	test/claim/merge_admission_attempt_witness_test.dag
4	test/claim/merge_lifecycle_interleaving_witness_test.dag
7	test/claim/meta_exec_confinement/lens_unit/discriminators_test.dag
6	test/claim/meta_exec_confinement/roster_soundness_test.dag
3	test/claim/meta_exec_confinement/scanner/planted_leak_test.dag
2	test/claim/module_graph_edge_source_witness_test.dag
6	test/claim/module_impact_query_witness_test.dag
9	test/claim/module_resolution_plan_witness_test.dag
11	test/claim/module_storage_binding_test.dag
13	test/claim/name_resolve/admission_fail_closed.dag
9	test/claim/name_resolve/malformed_imported_root.dag
13	test/claim/name_resolve_cross_tree_resolution_test.dag
4	test/claim/namespace_clause_e_projection_law_witness_test.dag
9	test/claim/namespace_graft/collapsed_reader_test.dag
11	test/claim/namespace_graft/graft_shape_test.dag
12	test/claim/namespace_graft/marker_strip_test.dag
10	test/claim/namespace_graft/normalize_graft_witness_helpers.dag
3	test/claim/namespace_graft/zero_metadata_test.dag
1	test/claim/namespace_import_closure_witness_test.dag
2	test/claim/namespace_occurrence_transport_test.dag
5	test/claim/namespace_pool_independence_witness_test.dag
3	test/claim/namespace_reference_derived_closure_acceptance_test.dag
6	test/claim/namespace_reference_derived_closure_contract_test.dag
2	test/claim/namespace_structural_root_exposure_generated_witness_test.dag
2	test/claim/native_cache_fusion_test.dag
6	test/claim/native_scm_interaction_contract_witness_test.dag
3	test/claim/native_scm_interaction_scenario_fixture.dag
6	test/claim/native_witness_transition_receipt_witness_test.dag
3	test/claim/nested_fold_generic_param_emit_test.dag
4	test/claim/no_dual_representation_test/lens_unit/controls_test.dag
9	test/claim/no_fake_anomalies_witness_test.dag
3	test/claim/non_fold_residue_frontier_test.dag
4	test/claim/npm_sri_witness_test.dag
7	test/claim/observation_ci_render_witness_test.dag
6	test/claim/observation_crawl_replay_test.dag
5	test/claim/observation_emit_census_witness_test.dag
5	test/claim/observation_lockstep_witness_test.dag
9	test/claim/observation_model_witness_test.dag
4	test/claim/observation_raw_print_retirement_acceptance_test.dag
5	test/claim/observation_seed_scoped_run_witness_test.dag
10	test/claim/observation_tty_render_witness_test.dag
4	test/claim/occurrence_binding_candidates_witness_test.dag
5	test/claim/occurrence_binding_resolve_witness_test.dag
4	test/claim/occurrence_binding_witness_test.dag
3	test/claim/occurrence_identity_acceptance_closure_witness_test.dag
3	test/claim/occurrence_identity_witness_test.dag
8	test/claim/operand_flow_witness_test.dag
3	test/claim/operation_argv_binding_wall_witness_test.dag
4	test/claim/operation_argv_corpus_witness_test.dag
1	test/claim/optional_carrier_signature_test.dag
1	test/claim/optional_consumer_fail_closed_test.dag
5	test/claim/orchestration_if_emit_test.dag
5	test/claim/os_systemd_witness_test.dag
9	test/claim/owned_ci_witness_test.dag
6	test/claim/package_delivery_codex_integrity_witness_test.dag
3	test/claim/package_graph_witness_test.dag
10	test/claim/parse/alias_decl_parse.dag
10	test/claim/parse/grammar_validation.dag
22	test/claim/parse/parse_binding_fidelity_support.dag
22	test/claim/parse/parse_binding_fidelity_test.dag
2	test/claim/parse_engine_hooks_test.dag
6	test/claim/peak_resident_measured_witness_test.dag
2	test/claim/pijul_upstream_model_witness_test.dag
1	test/claim/pipeline_transport_emit_rest_shell_witness_test.dag
10	test/claim/pr_native_batch_test.dag
7	test/claim/pricing_surface_witness_test.dag
5	test/claim/primitive_identity_join_witness_test.dag
7	test/claim/principal_projection_witness_test.dag
2	test/claim/proactive_verification_ledger_witness_test.dag
9	test/claim/proc_self_cgroup_real_execution_witness_test.dag
7	test/claim/proc_self_cgroup_witness_test.dag
10	test/claim/program_assembly/real_ingest_test.dag
4	test/claim/prose_row_introduction_witness_test.dag
8	test/claim/provenance/occurrence_id_model_test.dag
4	test/claim/provider_account_admission_witness_test.dag
5	test/claim/provider_lifecycle_witness_test.dag
6	test/claim/provider_standing_probe_bridge_witness_test.dag
2	test/claim/provider_standing_selection_witness_test.dag
7	test/claim/provider_standing_witness_test.dag
11	test/claim/publication_publisher_witness_test.dag
7	test/claim/push_before_main_push_selection_witness_test.dag
4	test/claim/push_event_witness_test.dag
4	test/claim/push_event_witness_wet_test.dag
8	test/claim/qualified_name/from_module_node.dag
3	test/claim/rc_probe_wire_decode_call_test.dag
8	test/claim/realization_measurement_keystone_test.dag
10	test/claim/realization_runner_witness_test.dag
1	test/claim/realization_schedule_witness.dag
2	test/claim/realization_schedule_witness_test.dag
8	test/claim/realization_vocab_confinement_census_test.dag
7	test/claim/realization_vocabulary_containment/lens_unit/discriminators_test.dag
6	test/claim/realization_vocabulary_containment/no_new_debt_gate_test.dag
6	test/claim/realization_vocabulary_containment/roster_soundness_test.dag
3	test/claim/realize_advisory_soundness_test.dag
5	test/claim/realize_pack_witness_test.dag
6	test/claim/record_construction_census_witness_test.dag
6	test/claim/reference_instrument_witness_test.dag
5	test/claim/regional_compute_witness_test.dag
1	test/claim/repo_local_git_config_clone_bootstrap_witness_test.dag
6	test/claim/repo_local_git_config_real_execution_witness_test.dag
5	test/claim/repo_local_git_config_witness_test.dag
7	test/claim/repository_census_coverage_witness_test.dag
6	test/claim/repository_census_observation_witness_test.dag
4	test/claim/resolution_divergence_silent_pick_gate_witness_test.dag
11	test/claim/resolve/namespace_only_policy_test.dag
3	test/claim/resolve/qualified_module_projection_g1b_witness_test.dag
13	test/claim/resolve/qualified_module_projection_resolve_test.dag
3	test/claim/resolve/qualified_module_projection_stripped_witness_test.dag
4	test/claim/resolved_graph_cache_hand_rust_witness_test.dag
10	test/claim/rest_exchange_replay_test.dag
1	test/claim/rest_transport_axes_emit_witness_test.dag
3	test/claim/retained_shell_script_witness_test.dag
9	test/claim/roadmap_altitude_witness_test.dag
13	test/claim/roadmap_authority_test.dag
23	test/claim/roadmap_belt_actuate_witness_test.dag
10	test/claim/roadmap_belt_witness_test.dag
10	test/claim/roadmap_dashboard_instance_apply_witness_test.dag
5	test/claim/roadmap_dashboard_instance_witness_test.dag
20	test/claim/roadmap_dispatch_actuator_witness_test.dag
5	test/claim/roadmap_dispatch_environment_witness_test.dag
7	test/claim/roadmap_document_test.dag
6	test/claim/roadmap_emit_test.dag
3	test/claim/roadmap_execution_contract_witness_test.dag
7	test/claim/roadmap_focus_witness_test.dag
7	test/claim/roadmap_forecast_witness_test.dag
9	test/claim/roadmap_frontier_witness_test.dag
5	test/claim/roadmap_identity_witness_test.dag
5	test/claim/roadmap_model_test.dag
13	test/claim/roadmap_page_witness_test.dag
6	test/claim/roadmap_presentation_witness_test.dag
4	test/claim/roadmap_program_view_live_corpus_receipt_test.dag
6	test/claim/roadmap_program_view_witness_test.dag
3	test/claim/roadmap_provider_events_witness_test.dag
5	test/claim/roadmap_publish_observe_witness_test.dag
6	test/claim/roadmap_publish_witness_test.dag
8	test/claim/roadmap_receipt_continuity_acceptance_test.dag
3	test/claim/roadmap_receipt_continuity_live_witness_test.dag
14	test/claim/roadmap_register_witness_test.dag
4	test/claim/roadmap_row_witness_test.dag
12	test/claim/roadmap_sandbox_witness_test.dag
11	test/claim/roadmap_serve_witness_test.dag
3	test/claim/roadmap_site_surface_readiness_witness_test.dag
6	test/claim/roadmap_spawner_witness_test.dag
12	test/claim/roadmap_static_site_witness_test.dag
12	test/claim/roadmap_tactile_witness_test.dag
16	test/claim/roadmap_validation_oracle_witness_test.dag
9	test/claim/roadmap_verification_receipt_witness_test.dag
5	test/claim/roadmap_verify_witness_test.dag
8	test/claim/roadmap_workflow_command_witness_test.dag
18	test/claim/roadmap_workflow_progress_witness_test.dag
2	test/claim/root4_measure_missing_generics_witness_test.dag
6	test/claim/roster_registry_test.dag
5	test/claim/runner_broker_progress_watchdog_witness_test.dag
7	test/claim/runner_capacity_operator_access_witness_test.dag
5	test/claim/runner_capacity_plan_witness_test.dag
6	test/claim/runner_capacity_realize_witness_test.dag
7	test/claim/runner_connectivity_recovery_witness_test.dag
7	test/claim/runner_connectivity_repair_plan_witness_test.dag
11	test/claim/runner_host_deploy_witness_test.dag
8	test/claim/runner_lifecycle_witness_test.dag
11	test/claim/runner_replace_incarnation_seam_witness_test.dag
3	test/claim/runner_slot_allocation_witness_test.dag
3	test/claim/runner_slot_installation_state_witness_test.dag
10	test/claim/runner_slot_provision_witness_test.dag
6	test/claim/rust_crate_partition_witness_test.dag
2	test/claim/rust_gates_ci_witness_test.dag
3	test/claim/rust_item_identity_witness_test.dag
2	test/claim/rust_stage0_gates_witness_test.dag
2	test/claim/rust_test_fixtures_import_closure_witness_test.dag
5	test/claim/salience_witness_test.dag
3	test/claim/scaffold_disposition_census_fixture_witness_test.dag
7	test/claim/sccache_pin_witness_test.dag
8	test/claim/schedule_occurrence_multiplicity_test.dag
5	test/claim/scm_agentic_stress_witness_test.dag
8	test/claim/scm_compatibility_git_witness_test.dag
8	test/claim/scm_compatibility_mercurial_witness_test.dag
8	test/claim/scm_compatibility_pijul_witness_test.dag
11	test/claim/scm_compatibility_shape_witness_test.dag
11	test/claim/scm_issuer_corpus_witness_test.dag
5	test/claim/scm_provider_matrix_witness_test.dag
4	test/claim/scm_serving_model_witness_test.dag
6	test/claim/sec_edgar_rollins_chemed_witness_test.dag
4	test/claim/sec_edgar_witness_test.dag
7	test/claim/secret_provision_witness_test.dag
8	test/claim/secret_rotation_witness_test.dag
4	test/claim/seed_debt_bundle_item_2_floor_scope.dag
8	test/claim/seed_growth_admission_witness_test.dag
5	test/claim/seed_honesty_discharge_unavailable_test.dag
4	test/claim/selection_degradation_receipt_witness_test.dag
16	test/claim/self_host/compiler_closure_emit_from_ingest_test.dag
4	test/claim/self_host/compiler_frontier_census_test.dag
1	test/claim/self_host/compiler_frontier_emit_probe_test.dag
3	test/claim/self_host/compiler_frontier_upstream_semantic_probe_test.dag
10	test/claim/self_host/crate_layout_witness_test.dag
4	test/claim/self_host/direct_rust_door_emission_witness_test.dag
7	test/claim/self_host/direct_rust_door_fixture_containment_witness_test.dag
13	test/claim/self_host/direct_rust_door_group_algebra_test.dag
4	test/claim/self_host/emit_coverage_frontier_test.dag
9	test/claim/self_host/emitter_producer_provenance_witness_test.dag
8	test/claim/self_host/frontier_probe_overlap_detail_test.dag
1	test/claim/self_host/native_agreement_test.dag
6	test/claim/self_host/native_routing_frontier_test.dag
4	test/claim/self_host/parity_window_test.dag
5	test/claim/self_host/production_qualification_origin_probe_structural_fixture.dag
7	test/claim/self_host/production_qualification_origin_probe_witness_test.dag
3	test/claim/self_host/v2_emitter_direct_rust_door_contract_test.dag
6	test/claim/self_host/verdict_failure_kind_witness_test.dag
3	test/claim/self_host/wave1_gate1_a1_fn_body_seam_witness_test.dag
4	test/claim/self_host/wave1_gate1_a1_symbol_index_body_producer_witness_test.dag
2	test/claim/self_host/wave1_gate1_c1_copied_port_derivation_witness_test.dag
2	test/claim/self_host/wave1_gate1_d_mvp_subsumption_witness_test.dag
5	test/claim/self_host/wave1_gate1_general_body_producer_witness_test.dag
6	test/claim/self_host/wave1_gate2_namespace_symbol_index_witness_test.dag
6	test/claim/self_host/wet_receipt_enrollment_witness_test.dag
5	test/claim/self_host/witness_bulk_routing_test.dag
1	test/claim/self_host/witness_entry_eligibility_census_classification_test.dag
1	test/claim/self_host_00_compile_behavioral_witness_test.dag
1	test/claim/self_host_01_tokenize_behavioral_witness_test.dag
1	test/claim/self_host_02_parse_behavioral_witness_test.dag
1	test/claim/self_host_03_ingest_behavioral_witness_test.dag
5	test/claim/self_host_03_normalize_behavioral_witness_test.dag
1	test/claim/self_host_03_resolve_behavioral_witness_test.dag
1	test/claim/self_host_04_infer_behavioral_witness_test.dag
1	test/claim/self_host_body_producer_behavioral_witness_test.dag
1	test/claim/self_host_discovery_enumeration_behavioral_witness_test.dag
1	test/claim/self_host_logic_behavioral_witness_test.dag
1	test/claim/self_host_materialization_carriers_behavioral_witness_test.dag
6	test/claim/self_host_module_behavioral_transport_roster_test.dag
1	test/claim/self_host_parse_engine_hooks_behavioral_witness_test.dag
1	test/claim/self_host_program_assembly_behavioral_witness_test.dag
1	test/claim/self_host_program_partition_behavioral_witness_test.dag
7	test/claim/self_host_realized_comparison_floor_test.dag
1	test/claim/self_host_source_authority_behavioral_witness_test.dag
1	test/claim/self_host_target_carriers_behavioral_witness_test.dag
1	test/claim/self_host_use_site_verdict_behavioral_witness_test.dag
5	test/claim/served_surface_browser_artifact_integrity_witness_test.dag
8	test/claim/served_surface_browser_observation_witness_test.dag
5	test/claim/session_auto_publish_harness_witness_test.dag
6	test/claim/session_residency_witness_test.dag
7	test/claim/sessions_panel_witness_test.dag
6	test/claim/shared_pool_encoding_control_test.dag
6	test/claim/shell_dag_census_5a_typed_ops_witness_test.dag
3	test/claim/shell_emission_authorization_test.dag
8	test/claim/shell_exec_run_argv_embed_witness_test.dag
5	test/claim/shell_target_conformance_witness_test.dag
9	test/claim/simulated_relationship/lens_unit/discriminators_test.dag
5	test/claim/site_accent_study_witness_test.dag
11	test/claim/site_register_witness_test.dag
3	test/claim/source_annotation_attachment_witness_test.dag
10	test/claim/source_integration_landing_spine_witness_test.dag
4	test/claim/source_integration_proof_kernel_acceptance_test.dag
6	test/claim/source_integration_proof_kernel_model_witness_test.dag
4	test/claim/spatial_placement_witness_test.dag
15	test/claim/sql_create_table_fold_test.dag
6	test/claim/srv3_host_effect_realize_witness_test.dag
6	test/claim/srv3_install_media_fetch_real_execution_witness_test.dag
7	test/claim/srv3_seeded_install_media_real_execution_witness_test.dag
8	test/claim/ssh_transport_witness_test.dag
3	test/claim/stage0_crate_layout_witness_test.dag
6	test/claim/stage0_emit_model_witness_test.dag
6	test/claim/stage0_rust_honest_frontier_integration_witness_test.dag
7	test/claim/stage0_rust_honest_frontier_projection_witness_test.dag
4	test/claim/stage0_rust_host_observation_live_witness_test.dag
3	test/claim/stage0_rust_lifecycle_totality_witness_test.dag
3	test/claim/stage0_rust_maintenance_census_report_live_witness_test.dag
4	test/claim/stage0_rust_maintenance_census_report_witness_test.dag
2	test/claim/stage0_rust_product_reachability_witness_test.dag
8	test/claim/stage0_rust_source_lifecycle_scaffold_witness_test.dag
5	test/claim/state_durability_witness_test.dag
5	test/claim/state_response_totality_witness_test.dag
12	test/claim/std_grounding/terminal_gate_test.dag
3	test/claim/string_family_cast_witness_test.dag
8	test/claim/synthesis_gate/subject_technique_roster.dag
7	test/claim/systemctl_status_read_scaffold_witness_test.dag
2	test/claim/tailscale_serve_status_witness_test.dag
7	test/claim/terminal_wire_projection_witness_test.dag
6	test/claim/test_module_hygiene_hand_rust_equivalence_witness_test.dag
2	test/claim/tmux_session_list_outcome_witness_test.dag
6	test/claim/tokenize/annotation_channel_test.dag
8	test/claim/tool_pin_witness_test.dag
12	test/claim/tool_readiness_witness_test.dag
9	test/claim/trait_derive_completeness_predicate_test.dag
22	test/claim/translate_underived_refusal_test.dag
6	test/claim/transport_fidelity_witness_test.dag
3	test/claim/transport_script_stdin_byte_fidelity_witness_test.dag
1	test/claim/transport_script_wall_compile_red_test.dag
4	test/claim/type_ref_hit_ne_bind_measure_witness_test.dag
4	test/claim/type_reference_binding_context_witness_test.dag
4	test/claim/type_reference_containment_binding_witness_test.dag
4	test/claim/type_reference_resolve_changeover_equivalence_witness_test.dag
13	test/claim/typed_argv_exec_realization_witness_test.dag
6	test/claim/typed_module_cache_capacity_witness_test.dag
8	test/claim/typed_witness_invocation_test.dag
3	test/claim/types_arch_collapse_witness_test.dag
5	test/claim/typescript_extdeps_language_witness_test.dag
3	test/claim/uefi_boot_config_witness_test.dag
5	test/claim/uefi_boot_install_decision_witness_test.dag
4	test/claim/uefi_shell_environment_witness_test.dag
3	test/claim/uefi_shell_over_sol_witness_test.dag
3	test/claim/uri_path_match_witness_test.dag
4	test/claim/v1_compiler_tests_typecheck_module_callers_hand_rust_witness_test.dag
3	test/claim/v1_complexity_capability_census_witness_test.dag
6	test/claim/v1_complexity_decl_classification_witness_test.dag
4	test/claim/v1_interpreter_primitive_dispatch_authority_acceptance_test.dag
2	test/claim/v1_interpreter_primitive_roster_acceptance_test.dag
1	test/claim/v1_interpreter_primitive_surface_witness_test.dag
5	test/claim/v1_source_audit_witness_test.dag
16	test/claim/verification_evidence_addressing_witness_test.dag
5	test/claim/virtual_media_unification_witness_test.dag
3	test/claim/void_element_test.dag
8	test/claim/walk_plan_schedule_lens_test.dag
6	test/claim/walk_plan_stage_fixture_hand_rust_witness_test.dag
3	test/claim/wc_byte_count_verification_witness_test.dag
4	test/claim/wcag_contrast_witness_test.dag
12	test/claim/web_motion_binding_witness_test.dag
1	test/claim/where_refinement_enforcement_witness_test.dag
5	test/claim/witness_admission_test.dag
8	test/claim/witness_deferral_freeze_witness_test.dag
8	test/claim/witness_exclusion_reconciliation_test.dag
4	test/claim/witness_purpose_taxonomy_witness_test.dag
7	test/claim/witness_row_cost_drift_witness_test.dag
9	test/claim/witness_row_cost_migration_disclosure_witness_test.dag
9	test/claim/witness_row_cost_projection_witness_test.dag
9	test/claim/workflow/frontier_probe_closure_matrix_test.dag
10	test/claim/workflow/frontier_probe_closure_readthrough_test.dag
6	test/claim/workflow/host_frontier_probe_survey_manifest.dag
4	test/claim/workflow/host_module_binding_manifest.dag
7	test/claim/workflow/host_source_root_ingest_manifest.dag
9	test/claim/workflow/provenance_fail_closed_contract_test.dag
3	test/claim/workflow_dispatch_input_witness_test.dag
4	test/claim/workflow_reconcile_witness_test.dag
9	test/claim/wrap_decision_gate_smoke_test.dag
11	test/claim/wrap_decision_predicate_test.dag
3	test/compiler/pipeline/lower_stage_test.dag
19	test/compiler/pipeline/stage_bridge.dag
1	test/fixture/argv_executable_position_probe.dag
5	test/fixture/compiler_closure_scope_receipt.dag
1	test/fixture/coproduct_reflection_generic_wrapper.dag
3	test/fixture/cross_file_clause_e_fixture.dag
1	test/fixture/cross_shard_seam/importer.dag
1	test/fixture/decl_facts_reflection/ambiguous_b_specimen.dag
1	test/fixture/decl_facts_reflection/ambiguous_specimen.dag
3	test/fixture/decl_facts_reflection/specimens.dag
3	test/fixture/decl_facts_reflection/witness_support.dag
4	test/fixture/floor_skip/budget_red_control_plan.dag
2	test/fixture/floor_skip/falsifier_divergence_control_test.dag
1	test/fixture/floor_skip/floor_disc_data_source.dag
4	test/fixture/floor_skip/floor_disc_data_witness_test.dag
1	test/fixture/floor_skip/floor_disc_shared_helper.dag
2	test/fixture/floor_skip/live_tree_declared_test.dag
5	test/fixture/floor_skip/node_precise_discriminator_test.dag
5	test/fixture/frontier_probe_elision_boundary_overlay.dag
1	test/fixture/leaf_key_collision/cross_kind_data_fn/module_a.dag
1	test/fixture/leaf_key_collision/cross_kind_data_fn/module_b.dag
1	test/fixture/leaf_key_collision/cross_kind_fn_data/module_a.dag
1	test/fixture/leaf_key_collision/cross_kind_fn_data/module_b.dag
1	test/fixture/leaf_key_collision/module_a.dag
1	test/fixture/leaf_key_collision/module_b.dag
1	test/fixture/meta_exec_confinement_scan/leak/plant.dag
2	test/fixture/module_graph_edge_source/consumer_imported.dag
1	test/fixture/module_graph_edge_source/provider_imported.dag
1	test/fixture/module_graph_edge_source/provider_referenced.dag
2	test/fixture/production_qualification_origin_probe/cadence_receipt_plan.dag
2	test/fixture/realization_vocab_scan/leak/plant.dag
2	test/fixture/record_construction_census/homonym.dag
2	test/fixture/record_construction_census/qualified.dag
2	test/fixture/record_construction_census/specimens.dag
1	test/fixture/rest_exchange_replay_probe.dag
3	test/fixture/scaffold_disposition_census/expected_classification.dag
2	test/fixture/scaffold_disposition_census/pool/specimens.dag
2	test/fixture/serve_seam_probe.dag
1	test/fixture/sole_constructor_sealed/admitted_caller.dag
2	test/fixture/spice_rc_tran_deck.dag
2	test/fixture/walk_plan_stage/barrier_witness_test.dag
2	test/fixture/walk_plan_stage/cleanup_test.dag
3	test/fixture/walk_plan_stage/common.dag
2	test/fixture/walk_plan_stage/overlap_coordination.dag
1	test/fixture/walk_plan_stage/overlap_peer_a_test.dag
1	test/fixture/walk_plan_stage/overlap_peer_b_test.dag
2	test/fixture/walk_plan_stage/plan.dag
2	test/fixture/walk_plan_stage/receipt_refusal_poison_test.dag
2	test/fixture/walk_plan_stage/stage2_marker_test.dag
10	test/manual/git_upstream_model_execution_test.dag
10	test/manual/mercurial_upstream_model_execution_test.dag
1	test/manual/ownership_movable_test.dag
7	test/manual/pijul_upstream_model_execution_test.dag
1	tools/auth_declared_but_unwired_witness_transport.dag
1	tools/bootstrap_witness_transport.dag
3	tools/build.dag
2	tools/build_step.dag
10	tools/build_step_transport.dag
2	tools/cheap_claim_pool_gate.dag
4	tools/cheap_gate_pool.dag
11	tools/ci_gates.dag
6	tools/ci_heal_dispatch.dag
2	tools/codegen.dag
1	tools/dag_collect_fingerprint_witness_transport.dag
1	tools/dag_compile_clean_cli_floor_agreement.dag
2	tools/dag_compile_clean_gate.dag
4	tools/dag_compile_clean_partition.dag
8	tools/dag_compile_clean_scope.dag
3	tools/dag_compile_clean_seam.dag
7	tools/dag_compile_clean_seam_transport.dag
7	tools/dag_compile_clean_shard_roster.dag
4	tools/dag_compile_clean_shard_totality.dag
5	tools/dag_compile_clean_shard_totality_transport.dag
6	tools/dag_compile_clean_shard_transport.dag
9	tools/dag_compile_clean_transport.dag
2	tools/diagnostics_witness_transport.dag
8	tools/direct_rust_door_transport.dag
8	tools/e0599_emitter_decision_census.dag
4	tools/e0599_probe_census.dag
1	tools/effects_rest_transport_witness_transport.dag
4	tools/emit_falsifier_yaml.dag
1	tools/emit_host_fixtures.dag
6	tools/emit_host_gate.dag
19	tools/emit_host_transport.dag
3	tools/extdeps_external_authority_gate.dag
1	tools/extdeps_external_authority_transport.dag
7	tools/extdeps_scope_placement_gate.dag
10	tools/floor_effect_gate_witness.dag
2	tools/floor_skip_discovery_witness_transport.dag
6	tools/generated_artifact_gate.dag
4	tools/gunbc_ci.dag
11	tools/host_prelude.dag
1	tools/infer_semantics_witness_transport.dag
2	tools/interp_recorded_fixture_witness_transport.dag
4	tools/interpreter_dispatch_bijection_real_roster_transport.dag
7	tools/merge_admission_capture.dag
5	tools/merge_admission_capture_transport.dag
12	tools/merge_admission_current_context.dag
14	tools/merge_admission_walk.dag
7	tools/module_impact_query_front_door.dag
8	tools/namespace_import_closure_behavioral_transport.dag
1	tools/namespace_structural_root_exposure_generated_witness_transport.dag
1	tools/parse_witness_transport.dag
5	tools/proactive_verification_ledger_transport.dag
6	tools/prose_row_introduction_gate.dag
6	tools/publication_publisher.dag
5	tools/publication_push_shadow.dag
2	tools/readme.dag
2	tools/regen_verify_gate.dag
5	tools/regen_verify_transport.dag
3	tools/resolution_divergence_silent_pick_gate_witness_transport.dag
3	tools/roadmap_dispatch.dag
8	tools/rust_gates_ci.dag
6	tools/rust_stage0_gates.dag
2	tools/self_host_03_normalize_declared_source_refs.dag
3	tools/self_host_curated_probe_cargo.dag
11	tools/self_host_curated_seed_linked_harness.dag
8	tools/self_host_logic_behavioral_transport.dag
6	tools/self_host_module_behavioral_transport_roster.dag
3	tools/self_host_realized_comparison_transport.dag
1	tools/v1_dag_parse_transport.dag
10	workflow/affected_set_ci_runner_test.dag
9	workflow/affected_set_floor_runner.dag
10	workflow/affected_set_floor_runner_test.dag
7	workflow/affected_set_selection.dag
20	workflow/affected_testgen_ci_runner.dag
10	workflow/bash_command_fold_serialize.dag
10	workflow/bash_emit.dag
7	workflow/batch_runner.dag
5	workflow/bmc_lifecycle_roundtrip.dag
9	workflow/bootstrap.dag
3	workflow/build_step_emit.dag
11	workflow/ci_floor_peak_emit.dag
7	workflow/ci_floor_peak_emit_test.dag
28	workflow/ci_floor_plan.dag
3	workflow/ci_heal_revalidation_preflight_emit.dag
1	workflow/ci_heal_revalidation_preflight_emit_test.dag
8	workflow/ci_heal_skew_guard_emit.dag
2	workflow/ci_heal_skew_guard_emit_test.dag
4	workflow/ci_materialization_emit.dag
1	workflow/ci_materialization_emit_test.dag
7	workflow/ci_placement.dag
7	workflow/ci_regen_rustfmt_path_emit.dag
2	workflow/ci_regen_rustfmt_path_emit_test.dag
5	workflow/ci_release_build_emit.dag
4	workflow/ci_retry_emit.dag
9	workflow/ci_stage0_partition_compile_gate_emit.dag
8	workflow/ci_v1_compiler_tests_compile_gate_emit.dag
6	workflow/ci_v1_compiler_tests_compile_gate_emit_test.dag
9	workflow/ci_workflow_run_emit.dag
2	workflow/claim_witness_corpus_ci_runner.dag
8	workflow/class_b_import_closure_transport.dag
4	workflow/cli.dag
2	workflow/commit_witness_claim_roster.dag
21	workflow/compile_door_ledger.dag
7	workflow/compiler_closure_ingest_transport.dag
11	workflow/effect_plan_bash_materialize.dag
17	workflow/enforcement_live.dag
6	workflow/executor.dag
1	workflow/floor_compile_clean_predicates.dag
11	workflow/floor_diff_observe.dag
4	workflow/floor_discovery.dag
13	workflow/floor_discovery_producer.dag
4	workflow/floor_naming_hygiene.dag
3	workflow/floor_skip_proof_plan.dag
7	workflow/frontier_probe_survey_transport.dag
4	workflow/gha_expression_fidelity.dag
4	workflow/glob_discovery.dag
5	workflow/glob_discovery_law.dag
3	workflow/host_discovered_owned_data_manifest.dag
4	workflow/legacy_test_inflow_audit.dag
3	workflow/lens_discrimination_family_eval_test.dag
3	workflow/lens_effect_family_eval_test.dag
14	workflow/lens_idempotency_family_eval_test.dag
