# Multiply-declared names only (declaration_count > 1) — the actionable slice.
# The FULL census is regenerable by the command in ../README.md;
# it is not committed because it is derivable and large.
2	claude_agent_sdk_integrity
2	classification_is_local
2	claim_rejecting_lens_blocks_before_compile
2	claim_nat_mul_left_identity
2	claim_nat_mul_associativity
2	claim_nat_mul_annihilator
2	claim_nat_add_right_identity
2	claim_nat_add_left_identity
2	claim_nat_add_associativity
2	claim_batch_path
2	children_of
2	child_id
2	char_in_class
2	ChangeKind
2	chained_field
2	cgroup_walk_var
2	cgroup_mount_root
2	c_expected_add_stdout_octets
2	CensusProbeSubject
2	capture_list_prepend
2	capacity_admission
2	call_reachable_decls_go
2	call_reachable_decls
2	Byte
2	BootstrapPlan
2	Bool
2	binding_spelling
2	binding_pair_matches
2	bash_build_module
2	aws_quote
2	authority_page_html
2	arg_value_symbol
2	arg_symbols_from_nodes
2	ApproximateField
2	appropriation_of
2	anchor_only_obligations
2	anchor_atom_node
2	alert_expected_schema
2	AdmissionState
2	admission_of
2	add_arrow_swapped_operand_body
2	act_ts
2	accepted_node
