index,x_mm,y_mm,pad_dia_mm
3203,-3.3076,-14.2618,0.46
3204,-2.2762,-14.2618,0.46
3205,-1.3159,-14.2618,0.46
3206,-0.2845,-14.2618,0.46
3207,0.7113,-14.2618,0.46
3208,1.7072,-14.2618,0.46
3209,2.7030,-14.2618,0.46
3210,3.6988,-14.2618,0.46
3211,4.7302,-14.2618,0.46
3212,5.6905,-14.2618,0.46
3213,6.6863,-14.2618,0.46
3214,7.7178,-14.2618,0.46
3215,8.7136,-14.2618,0.46
3216,9.7094,-14.2618,0.46
3217,10.7053,-14.2618,0.46
3218,11.7011,-14.2618,0.46
3219,12.6969,-14.2618,0.46
3220,13.6928,-14.2618,0.46
3221,14.6886,-14.2618,0.46
3222,15.7200,-14.2618,0.46
3223,16.7159,-14.2618,0.46
3224,17.7117,-14.2618,0.46
3225,18.7075,-14.2618,0.46
3226,19.7034,-14.2618,0.46
3227,20.7348,-14.2618,0.46
3228,21.6951,-14.2618,0.46
3229,22.6909,-14.2618,0.46
3230,23.7223,-14.2618,0.46
3231,24.7181,-14.2618,0.46
3232,25.7140,-14.2618,0.46
3233,26.7098,-14.2618,0.46
3234,27.7057,-14.2618,0.46
3235,28.7015,-14.2618,0.46
3236,29.6973,-14.2618,0.46
3237,30.6932,-14.2618,0.46
3238,31.7246,-14.2618,0.46
3239,-30.7999,-15.1154,0.46
3240,-29.8040,-15.1154,0.46
3241,-28.7726,-15.1154,0.46
3242,-27.8124,-15.1154,0.46
3243,-26.7810,-15.1154,0.46
3244,-25.7851,-15.1154,0.46
3245,-24.7893,-15.1154,0.46
3246,-23.7934,-15.1154,0.46
3247,-22.7976,-15.1154,0.46
3248,-21.8018,-15.1154,0.46
3249,-20.8059,-15.1154,0.46
3250,-19.7745,-15.1154,0.46
3251,-18.8142,-15.1154,0.46
3252,-17.7828,-15.1154,0.46
3253,-16.7870,-15.1154,0.46
3254,-15.7912,-15.1154,0.46
3255,-14.7953,-15.1154,0.46
3256,-13.7995,-15.1154,0.46
3257,-12.7681,-15.1154,0.46
3258,-11.8078,-15.1154,0.46
3259,-10.8120,-15.1154,0.46
3260,-9.7806,-15.1154,0.46
3261,-8.7847,-15.1154,0.46
3262,-7.7889,-15.1154,0.46
3263,-6.7930,-15.1154,0.46
3264,-5.7972,-15.1154,0.46
3265,-4.8014,-15.1154,0.46
3266,-3.8055,-15.1154,0.46
3267,-2.8097,-15.1154,0.46
3268,-1.7783,-15.1154,0.46
3269,-0.7824,-15.1154,0.46
3270,1.2092,-15.1154,0.46
3271,2.2051,-15.1154,0.46
3272,3.2009,-15.1154,0.46
3273,4.1967,-15.1154,0.46
3274,5.1926,-15.1154,0.46
3275,6.2240,-15.1154,0.46
3276,7.1843,-15.1154,0.46
3277,8.2157,-15.1154,0.46
3278,9.2115,-15.1154,0.46
3279,10.2073,-15.1154,0.46
3280,11.2032,-15.1154,0.46
3281,12.1990,-15.1154,0.46
3282,13.1949,-15.1154,0.46
3283,14.1907,-15.1154,0.46
3284,15.2221,-15.1154,0.46
3285,16.1824,-15.1154,0.46
3286,17.2138,-15.1154,0.46
3287,18.2096,-15.1154,0.46
3288,19.2055,-15.1154,0.46
3289,20.2013,-15.1154,0.46
3290,21.1971,-15.1154,0.46
3291,22.2285,-15.1154,0.46
3292,23.1888,-15.1154,0.46
3293,24.2202,-15.1154,0.46
3294,25.2161,-15.1154,0.46
3295,26.2119,-15.1154,0.46
3296,27.2077,-15.1154,0.46
3297,28.2036,-15.1154,0.46
3298,29.1994,-15.1154,0.46
3299,30.1953,-15.1154,0.46
3300,31.2267,-15.1154,0.46
3301,-31.2978,-15.9690,0.46
3302,-30.2664,-15.9690,0.46
3303,-29.3061,-15.9690,0.46
3304,-28.3103,-15.9690,0.46
3305,-27.2789,-15.9690,0.46
3306,-26.2830,-15.9690,0.46
3307,-25.2872,-15.9690,0.46
3308,-24.2914,-15.9690,0.46
3309,-23.2955,-15.9690,0.46
3310,-22.2997,-15.9690,0.46
3311,-21.3038,-15.9690,0.46
3312,-20.3080,-15.9690,0.46
3313,-19.2766,-15.9690,0.46
3314,-18.2808,-15.9690,0.46
3315,-17.3205,-15.9690,0.46
3316,-16.2891,-15.9690,0.46
3317,-15.2932,-15.9690,0.46
3318,-14.2974,-15.9690,0.46
3319,-13.3016,-15.9690,0.46
3320,-12.3057,-15.9690,0.46
3321,-11.2743,-15.9690,0.46
3322,-10.3140,-15.9690,0.46
3323,-9.2826,-15.9690,0.46
3324,-8.2868,-15.9690,0.46
3325,-7.2910,-15.9690,0.46
3326,-6.2951,-15.9690,0.46
3327,-5.2993,-15.9690,0.46
3328,-4.3034,-15.9690,0.46
3329,-3.3076,-15.9690,0.46
3330,-2.2762,-15.9690,0.46
3331,-1.3159,-15.9690,0.46
3332,-0.2845,-15.9690,0.46
3333,0.7113,-15.9690,0.46
3334,1.7072,-15.9690,0.46
3335,2.7030,-15.9690,0.46
3336,3.6988,-15.9690,0.46
3337,4.7302,-15.9690,0.46
3338,5.6905,-15.9690,0.46
3339,6.6863,-15.9690,0.46
3340,7.7178,-15.9690,0.46
3341,8.7136,-15.9690,0.46
3342,9.7094,-15.9690,0.46
3343,10.7053,-15.9690,0.46
3344,11.7011,-15.9690,0.46
3345,12.6969,-15.9690,0.46
3346,13.6928,-15.9690,0.46
3347,14.6886,-15.9690,0.46
3348,15.7200,-15.9690,0.46
3349,16.7159,-15.9690,0.46
3350,17.7117,-15.9690,0.46
3351,18.7075,-15.9690,0.46
3352,19.7034,-15.9690,0.46
3353,20.7348,-15.9690,0.46
3354,21.6951,-15.9690,0.46
3355,22.6909,-15.9690,0.46
3356,23.7223,-15.9690,0.46
3357,24.7181,-15.9690,0.46
3358,25.7140,-15.9690,0.46
3359,26.7098,-15.9690,0.46
3360,27.7057,-15.9690,0.46
3361,28.7015,-15.9690,0.46
3362,29.6973,-15.9690,0.46
3363,30.6932,-15.9690,0.46
3364,31.7246,-15.9690,0.46
3365,-30.7999,-16.8937,0.46
3366,-29.8040,-16.8937,0.46
3367,-28.7726,-16.8937,0.46
3368,-27.8124,-16.8937,0.46
3369,-26.7810,-16.8937,0.46
3370,-25.7851,-16.8937,0.46
3371,-24.7893,-16.8937,0.46
3372,-23.7934,-16.8937,0.46
3373,-22.7976,-16.8937,0.46
3374,-21.8018,-16.8937,0.46
3375,-20.8059,-16.8937,0.46
3376,-19.7745,-16.8937,0.46
3377,-18.8142,-16.8937,0.46
3378,-17.7828,-16.8937,0.46
3379,-16.7870,-16.8937,0.46
3380,-15.7912,-16.8937,0.46
3381,-14.7953,-16.8937,0.46
3382,-13.7995,-16.8937,0.46
3383,-12.7681,-16.8937,0.46
3384,-11.8078,-16.8937,0.46
3385,-10.8120,-16.8937,0.46
3386,-9.7806,-16.8937,0.46
3387,-8.7847,-16.8937,0.46
3388,-7.7889,-16.8937,0.46
3389,-6.7930,-16.8937,0.46
3390,-5.7972,-16.8937,0.46
3391,-4.8014,-16.8937,0.46
3392,-3.8055,-16.8937,0.46
3393,-2.8097,-16.8937,0.46
3394,-1.7783,-16.8937,0.46
3395,-0.7824,-16.8937,0.46
3396,1.2092,-16.8937,0.46
3397,2.2051,-16.8937,0.46
3398,3.2009,-16.8937,0.46
3399,4.1967,-16.8937,0.46
3400,5.1926,-16.8937,0.46
3401,6.2240,-16.8937,0.46
3402,7.1843,-16.8937,0.46
3403,8.2157,-16.8937,0.46
3404,9.2115,-16.8937,0.46
3405,10.2073,-16.8937,0.46
3406,11.2032,-16.8937,0.46
3407,12.1990,-16.8937,0.46
3408,13.1949,-16.8937,0.46
3409,14.1907,-16.8937,0.46
3410,15.2221,-16.8937,0.46
3411,16.1824,-16.8937,0.46
3412,17.2138,-16.8937,0.46
3413,18.2096,-16.8937,0.46
3414,19.2055,-16.8937,0.46
3415,20.2013,-16.8937,0.46
3416,21.1971,-16.8937,0.46
3417,22.2285,-16.8937,0.46
3418,23.1888,-16.8937,0.46
3419,24.2202,-16.8937,0.46
3420,25.2161,-16.8937,0.46
3421,26.2119,-16.8937,0.46
3422,27.2077,-16.8937,0.46
3423,28.2036,-16.8937,0.46
3424,29.1994,-16.8937,0.46
3425,30.1953,-16.8937,0.46
3426,31.2267,-16.8937,0.46
3427,-31.2978,-17.7473,0.46
3428,-30.2664,-17.7473,0.46
3429,-29.3061,-17.7473,0.46
3430,-28.3103,-17.7473,0.46
3431,-27.2789,-17.7473,0.46
3432,-26.2830,-17.7473,0.46
3433,-25.2872,-17.7473,0.46
3434,-24.2914,-17.7473,0.46
3435,-23.2955,-17.7473,0.46
3436,-22.2997,-17.7473,0.46
3437,-21.3038,-17.7473,0.46
3438,-20.3080,-17.7473,0.46
3439,-19.2766,-17.7473,0.46
3440,-18.2808,-17.7473,0.46
3441,-17.3205,-17.7473,0.46
3442,-16.2891,-17.7473,0.46
3443,-15.2932,-17.7473,0.46
3444,-14.2974,-17.7473,0.46
3445,-13.3016,-17.7473,0.46
3446,-12.3057,-17.7473,0.46
3447,-11.2743,-17.7473,0.46
3448,-10.3140,-17.7473,0.46
3449,-9.2826,-17.7473,0.46
3450,-8.2868,-17.7473,0.46
3451,-7.2910,-17.7473,0.46
3452,-6.2951,-17.7473,0.46
3453,-5.2993,-17.7473,0.46
3454,-4.3034,-17.7473,0.46
3455,-3.3076,-17.7473,0.46
3456,-2.2762,-17.7473,0.46
3457,-1.3159,-17.7473,0.46
3458,-0.2845,-17.7473,0.46
3459,0.7113,-17.7473,0.46
3460,1.7072,-17.7473,0.46
3461,2.7030,-17.7473,0.46
3462,3.6988,-17.7473,0.46
3463,4.7302,-17.7473,0.46
3464,5.6905,-17.7473,0.46
3465,6.6863,-17.7473,0.46
3466,7.7178,-17.7473,0.46
3467,8.7136,-17.7473,0.46
3468,9.7094,-17.7473,0.46
3469,10.7053,-17.7473,0.46
3470,11.7011,-17.7473,0.46
3471,12.6969,-17.7473,0.46
3472,13.6928,-17.7473,0.46
3473,14.6886,-17.7473,0.46
3474,15.7200,-17.7473,0.46
3475,16.7159,-17.7473,0.46
3476,17.7117,-17.7473,0.46
3477,18.7075,-17.7473,0.46
3478,19.7034,-17.7473,0.46
3479,20.7348,-17.7473,0.46
3480,21.6951,-17.7473,0.46
3481,22.6909,-17.7473,0.46
3482,23.7223,-17.7473,0.46
3483,24.7181,-17.7473,0.46
3484,25.7140,-17.7473,0.46
3485,26.7098,-17.7473,0.46
3486,27.7057,-17.7473,0.46
3487,28.7015,-17.7473,0.46
3488,29.6973,-17.7473,0.46
3489,30.6932,-17.7473,0.46
3490,31.7246,-17.7473,0.46
3491,-30.7999,-18.6008,0.46
3492,-29.8040,-18.6008,0.46
3493,-28.7726,-18.6008,0.46
3494,-27.8124,-18.6008,0.46
3495,-26.7810,-18.6008,0.46
3496,-25.7851,-18.6008,0.46
3497,-24.7893,-18.6008,0.46
3498,-23.7934,-18.6008,0.46
3499,-22.7976,-18.6008,0.46
3500,-21.8018,-18.6008,0.46
3501,-20.8059,-18.6008,0.46
3502,-19.7745,-18.6008,0.46
3503,-18.8142,-18.6008,0.46
3504,-17.7828,-18.6008,0.46
3505,-16.7870,-18.6008,0.46
3506,-15.7912,-18.6008,0.46
3507,-14.7953,-18.6008,0.46
3508,-13.7995,-18.6008,0.46
3509,-12.7681,-18.6008,0.46
3510,-11.8078,-18.6008,0.46
3511,-10.8120,-18.6008,0.46
3512,-9.7806,-18.6008,0.46
3513,-8.7847,-18.6008,0.46
3514,-7.7889,-18.6008,0.46
3515,-6.7930,-18.6008,0.46
3516,-5.7972,-18.6008,0.46
3517,-4.8014,-18.6008,0.46
3518,-3.8055,-18.6008,0.46
3519,-2.8097,-18.6008,0.46
3520,-1.7783,-18.6008,0.46
3521,-0.7824,-18.6008,0.46
3522,1.2092,-18.6008,0.46
3523,2.2051,-18.6008,0.46
3524,3.2009,-18.6008,0.46
3525,4.1967,-18.6008,0.46
3526,5.1926,-18.6008,0.46
3527,6.2240,-18.6008,0.46
3528,7.1843,-18.6008,0.46
3529,8.2157,-18.6008,0.46
3530,9.2115,-18.6008,0.46
3531,10.2073,-18.6008,0.46
3532,11.2032,-18.6008,0.46
3533,12.1990,-18.6008,0.46
3534,13.1949,-18.6008,0.46
3535,14.1907,-18.6008,0.46
3536,15.2221,-18.6008,0.46
3537,16.1824,-18.6008,0.46
3538,17.2138,-18.6008,0.46
3539,18.2096,-18.6008,0.46
3540,19.2055,-18.6008,0.46
3541,20.2013,-18.6008,0.46
3542,21.1971,-18.6008,0.46
3543,22.2285,-18.6008,0.46
3544,23.1888,-18.6008,0.46
3545,24.2202,-18.6008,0.46
3546,25.2161,-18.6008,0.46
3547,26.2119,-18.6008,0.46
3548,27.2077,-18.6008,0.46
3549,28.2036,-18.6008,0.46
3550,29.1994,-18.6008,0.46
3551,30.1953,-18.6008,0.46
3552,31.2267,-18.6008,0.46
3553,-31.2978,-19.4900,0.46
3554,-30.2664,-19.4900,0.46
3555,-29.3061,-19.4900,0.46
3556,-28.3103,-19.4900,0.46
3557,-27.2789,-19.4900,0.46
3558,-26.2830,-19.4900,0.46
3559,-25.2872,-19.4900,0.46
3560,-24.2914,-19.4900,0.46
3561,-23.2955,-19.4900,0.46
3562,-22.2997,-19.4900,0.46
3563,-21.3038,-19.4900,0.46
3564,-20.3080,-19.4900,0.46
3565,-19.2766,-19.4900,0.46
3566,-18.2808,-19.4900,0.46
3567,-17.3205,-19.4900,0.46
3568,-16.2891,-19.4900,0.46
3569,-15.2932,-19.4900,0.46
3570,-14.2974,-19.4900,0.46
3571,-13.3016,-19.4900,0.46
3572,-12.3057,-19.4900,0.46
3573,-11.2743,-19.4900,0.46
3574,-10.3140,-19.4900,0.46
3575,-9.2826,-19.4900,0.46
3576,-8.2868,-19.4900,0.46
3577,-7.2910,-19.4900,0.46
3578,-6.2951,-19.4900,0.46
3579,-5.2993,-19.4900,0.46
3580,-4.3034,-19.4900,0.46
3581,-3.3076,-19.4900,0.46
3582,-2.2762,-19.4900,0.46
3583,-1.3159,-19.4900,0.46
3584,-0.2845,-19.4900,0.46
3585,0.7113,-19.4900,0.46
3586,1.7072,-19.4900,0.46
3587,2.7030,-19.4900,0.46
3588,3.6988,-19.4900,0.46
3589,4.7302,-19.4900,0.46
3590,5.6905,-19.4900,0.46
3591,6.6863,-19.4900,0.46
3592,7.7178,-19.4900,0.46
3593,8.7136,-19.4900,0.46
3594,9.7094,-19.4900,0.46
3595,10.7053,-19.4900,0.46
3596,11.7011,-19.4900,0.46
3597,12.6969,-19.4900,0.46
3598,13.6928,-19.4900,0.46
3599,14.6886,-19.4900,0.46
3600,15.7200,-19.4900,0.46
3601,16.7159,-19.4900,0.46
3602,17.7117,-19.4900,0.46
3603,18.7075,-19.4900,0.46
3604,19.7034,-19.4900,0.46
3605,20.7348,-19.4900,0.46
3606,21.6951,-19.4900,0.46
3607,22.6909,-19.4900,0.46
3608,23.7223,-19.4900,0.46
3609,24.7181,-19.4900,0.46
3610,25.7140,-19.4900,0.46
3611,26.7098,-19.4900,0.46
3612,27.7057,-19.4900,0.46
3613,28.7015,-19.4900,0.46
3614,29.6973,-19.4900,0.46
3615,30.6932,-19.4900,0.46
3616,31.7246,-19.4900,0.46
3617,-30.7999,-20.3436,0.46
3618,-29.8040,-20.3436,0.46
3619,-28.7726,-20.3436,0.46
3620,-27.8124,-20.3436,0.46
3621,-26.7810,-20.3436,0.46
3622,-25.7851,-20.3436,0.46
3623,-24.7893,-20.3436,0.46
3624,-23.7934,-20.3436,0.46
3625,-22.7976,-20.3436,0.46
3626,-21.8018,-20.3436,0.46
3627,-20.8059,-20.3436,0.46
3628,-19.7745,-20.3436,0.46
3629,-18.8142,-20.3436,0.46
3630,-17.7828,-20.3436,0.46
3631,-15.7912,-20.3436,0.46
3632,-14.7953,-20.3436,0.46
3633,-13.7995,-20.3436,0.46
3634,-12.7681,-20.3436,0.46
3635,-11.8078,-20.3436,0.46
3636,-10.8120,-20.3436,0.46
3637,-9.7806,-20.3436,0.46
3638,-8.7847,-20.3436,0.46
3639,-7.7889,-20.3436,0.46
3640,-6.7930,-20.3436,0.46
3641,-5.7972,-20.3436,0.46
3642,-4.8014,-20.3436,0.46
3643,-3.8055,-20.3436,0.46
3644,-2.8097,-20.3436,0.46
3645,-1.7783,-20.3436,0.46
3646,-0.7824,-20.3436,0.46
3647,1.2092,-20.3436,0.46
3648,2.2051,-20.3436,0.46
3649,3.2009,-20.3436,0.46
3650,4.1967,-20.3436,0.46
3651,5.1926,-20.3436,0.46
3652,6.2240,-20.3436,0.46
3653,7.1843,-20.3436,0.46
3654,8.2157,-20.3436,0.46
3655,9.2115,-20.3436,0.46
3656,10.2073,-20.3436,0.46
3657,11.2032,-20.3436,0.46
3658,12.1990,-20.3436,0.46
3659,13.1949,-20.3436,0.46
3660,14.1907,-20.3436,0.46
3661,15.2221,-20.3436,0.46
3662,16.1824,-20.3436,0.46
3663,18.2096,-20.3436,0.46
3664,19.2055,-20.3436,0.46
3665,20.2013,-20.3436,0.46
3666,21.1971,-20.3436,0.46
3667,22.2285,-20.3436,0.46
3668,23.1888,-20.3436,0.46
3669,24.2202,-20.3436,0.46
3670,25.2161,-20.3436,0.46
3671,26.2119,-20.3436,0.46
3672,27.2077,-20.3436,0.46
3673,28.2036,-20.3436,0.46
3674,29.1994,-20.3436,0.46
3675,30.1953,-20.3436,0.46
3676,31.2267,-20.3436,0.46
3677,-31.2978,-21.2327,0.46
3678,-30.2664,-21.2327,0.46
3679,-29.3061,-21.2327,0.46
3680,-28.3103,-21.2327,0.46
3681,-27.2789,-21.2327,0.46
3682,-26.2830,-21.2327,0.46
3683,-25.2872,-21.2327,0.46
3684,-24.2914,-21.2327,0.46
3685,-23.2955,-21.2327,0.46
3686,-22.2997,-21.2327,0.46
3687,-21.3038,-21.2327,0.46
3688,-20.3080,-21.2327,0.46
3689,-19.2766,-21.2327,0.46
3690,-18.2808,-21.2327,0.46
3691,-15.2932,-21.2327,0.46
3692,-14.2974,-21.2327,0.46
3693,-13.3016,-21.2327,0.46
3694,-12.3057,-21.2327,0.46
3695,-11.2743,-21.2327,0.46
3696,-10.3140,-21.2327,0.46
3697,-9.2826,-21.2327,0.46
3698,-8.2868,-21.2327,0.46
3699,-7.2910,-21.2327,0.46
3700,-6.2951,-21.2327,0.46
3701,-5.2993,-21.2327,0.46
3702,-4.3034,-21.2327,0.46
3703,-3.3076,-21.2327,0.46
3704,-2.2762,-21.2327,0.46
3705,-1.3159,-21.2327,0.46
3706,-0.2845,-21.2327,0.46
3707,0.7113,-21.2327,0.46
3708,1.7072,-21.2327,0.46
3709,2.7030,-21.2327,0.46
3710,3.6988,-21.2327,0.46
3711,4.7302,-21.2327,0.46
3712,5.6905,-21.2327,0.46
3713,6.6863,-21.2327,0.46
3714,7.7178,-21.2327,0.46
3715,8.7136,-21.2327,0.46
3716,9.7094,-21.2327,0.46
3717,10.7053,-21.2327,0.46
3718,11.7011,-21.2327,0.46
3719,12.6969,-21.2327,0.46
3720,13.6928,-21.2327,0.46
3721,14.6886,-21.2327,0.46
3722,15.7200,-21.2327,0.46
3723,18.7075,-21.2327,0.46
3724,19.7034,-21.2327,0.46
3725,20.7348,-21.2327,0.46
3726,21.6951,-21.2327,0.46
3727,22.6909,-21.2327,0.46
3728,23.7223,-21.2327,0.46
3729,24.7181,-21.2327,0.46
3730,25.7140,-21.2327,0.46
3731,26.7098,-21.2327,0.46
3732,27.7057,-21.2327,0.46
3733,28.7015,-21.2327,0.46
3734,29.6973,-21.2327,0.46
3735,30.6932,-21.2327,0.46
3736,31.7246,-21.2327,0.46
3737,-30.7999,-22.0863,0.46
3738,-29.8040,-22.0863,0.46
3739,-28.7726,-22.0863,0.46
3740,-27.8124,-22.0863,0.46
3741,-26.7810,-22.0863,0.46
3742,-25.7851,-22.0863,0.46
3743,-24.7893,-22.0863,0.46
3744,-23.7934,-22.0863,0.46
3745,-22.7976,-22.0863,0.46
3746,-21.8018,-22.0863,0.46
3747,-20.8059,-22.0863,0.46
3748,-19.7745,-22.0863,0.46
3749,-18.8142,-22.0863,0.46
3750,-17.7828,-22.0863,0.46
3751,-15.7912,-22.0863,0.46
3752,-14.7953,-22.0863,0.46
3753,-13.7995,-22.0863,0.46
3754,-12.7681,-22.0863,0.46
3755,-11.8078,-22.0863,0.46
3756,-10.8120,-22.0863,0.46
3757,-9.7806,-22.0863,0.46
3758,-8.7847,-22.0863,0.46
3759,-7.7889,-22.0863,0.46
3760,-6.7930,-22.0863,0.46
3761,-5.7972,-22.0863,0.46
3762,-4.8014,-22.0863,0.46
3763,-3.8055,-22.0863,0.46
3764,-2.8097,-22.0863,0.46
3765,-1.7783,-22.0863,0.46
3766,-0.7824,-22.0863,0.46
3767,1.2092,-22.0863,0.46
3768,2.2051,-22.0863,0.46
3769,3.2009,-22.0863,0.46
3770,4.1967,-22.0863,0.46
3771,5.1926,-22.0863,0.46
3772,6.2240,-22.0863,0.46
3773,7.1843,-22.0863,0.46
3774,8.2157,-22.0863,0.46
3775,9.2115,-22.0863,0.46
3776,10.2073,-22.0863,0.46
3777,11.2032,-22.0863,0.46
3778,12.1990,-22.0863,0.46
3779,13.1949,-22.0863,0.46
3780,14.1907,-22.0863,0.46
3781,15.2221,-22.0863,0.46
3782,16.1824,-22.0863,0.46
3783,18.2096,-22.0863,0.46
3784,19.2055,-22.0863,0.46
3785,20.2013,-22.0863,0.46
3786,21.1971,-22.0863,0.46
3787,22.2285,-22.0863,0.46
3788,23.1888,-22.0863,0.46
3789,24.2202,-22.0863,0.46
3790,25.2161,-22.0863,0.46
3791,26.2119,-22.0863,0.46
3792,27.2077,-22.0863,0.46
3793,28.2036,-22.0863,0.46
3794,29.1994,-22.0863,0.46
3795,30.1953,-22.0863,0.46
3796,31.2267,-22.0863,0.46
3797,-31.2978,-22.9754,0.46
3798,-30.2664,-22.9754,0.46
3799,-29.3061,-22.9754,0.46
3800,-28.3103,-22.9754,0.46
3801,-27.2789,-22.9754,0.46
3802,-26.2830,-22.9754,0.46
3803,-25.2872,-22.9754,0.46
3804,-24.2914,-22.9754,0.46
3805,-23.2955,-22.9754,0.46
3806,-22.2997,-22.9754,0.46
3807,-21.3038,-22.9754,0.46
3808,-20.3080,-22.9754,0.46
3809,-19.2766,-22.9754,0.46
3810,-18.2808,-22.9754,0.46
3811,-17.3205,-22.9754,0.46
3812,-16.2891,-22.9754,0.46
3813,-15.2932,-22.9754,0.46
3814,-14.2974,-22.9754,0.46
3815,-13.3016,-22.9754,0.46
3816,-12.3057,-22.9754,0.46
3817,-11.2743,-22.9754,0.46
3818,-10.3140,-22.9754,0.46
3819,-9.2826,-22.9754,0.46
3820,-8.2868,-22.9754,0.46
3821,-7.2910,-22.9754,0.46
3822,-6.2951,-22.9754,0.46
3823,-5.2993,-22.9754,0.46
3824,-4.3034,-22.9754,0.46
3825,-3.3076,-22.9754,0.46
3826,-2.2762,-22.9754,0.46
3827,-1.3159,-22.9754,0.46
3828,-0.2845,-22.9754,0.46
3829,0.7113,-22.9754,0.46
3830,1.7072,-22.9754,0.46
3831,2.7030,-22.9754,0.46
3832,3.6988,-22.9754,0.46
3833,4.7302,-22.9754,0.46
3834,5.6905,-22.9754,0.46
3835,6.6863,-22.9754,0.46
3836,7.7178,-22.9754,0.46
3837,8.7136,-22.9754,0.46
3838,9.7094,-22.9754,0.46
3839,10.7053,-22.9754,0.46
3840,11.7011,-22.9754,0.46
3841,12.6969,-22.9754,0.46
3842,13.6928,-22.9754,0.46
3843,14.6886,-22.9754,0.46
3844,15.7200,-22.9754,0.46
3845,16.7159,-22.9754,0.46
3846,17.7117,-22.9754,0.46
3847,18.7075,-22.9754,0.46
3848,19.7034,-22.9754,0.46
3849,20.7348,-22.9754,0.46
3850,21.6951,-22.9754,0.46
3851,22.6909,-22.9754,0.46
3852,23.7223,-22.9754,0.46
3853,24.7181,-22.9754,0.46
3854,25.7140,-22.9754,0.46
3855,26.7098,-22.9754,0.46
3856,27.7057,-22.9754,0.46
3857,28.7015,-22.9754,0.46
3858,29.6973,-22.9754,0.46
3859,30.6932,-22.9754,0.46
3860,31.7246,-22.9754,0.46
3861,-30.7999,-23.8290,0.46
3862,-29.8040,-23.8290,0.46
3863,-28.7726,-23.8290,0.46
3864,-27.8124,-23.8290,0.46
3865,-26.7810,-23.8290,0.46
3866,-25.7851,-23.8290,0.46
3867,-24.7893,-23.8290,0.46
3868,-23.7934,-23.8290,0.46
3869,-22.7976,-23.8290,0.46
3870,-21.8018,-23.8290,0.46
3871,-20.8059,-23.8290,0.46
3872,-19.7745,-23.8290,0.46
3873,-18.8142,-23.8290,0.46
3874,-17.7828,-23.8290,0.46
3875,-16.7870,-23.8290,0.46
3876,-15.7912,-23.8290,0.46
3877,-14.7953,-23.8290,0.46
3878,-13.7995,-23.8290,0.46
3879,-12.7681,-23.8290,0.46
3880,-11.8078,-23.8290,0.46
3881,-10.8120,-23.8290,0.46
3882,-9.7806,-23.8290,0.46
3883,-8.7847,-23.8290,0.46
3884,-7.7889,-23.8290,0.46
3885,-6.7930,-23.8290,0.46
3886,-5.7972,-23.8290,0.46
3887,-4.8014,-23.8290,0.46
3888,-3.8055,-23.8290,0.46
3889,-2.8097,-23.8290,0.46
3890,-1.7783,-23.8290,0.46
3891,-0.7824,-23.8290,0.46
3892,1.2092,-23.8290,0.46
3893,2.2051,-23.8290,0.46
3894,3.2009,-23.8290,0.46
3895,4.1967,-23.8290,0.46
3896,5.1926,-23.8290,0.46
3897,6.2240,-23.8290,0.46
3898,7.1843,-23.8290,0.46
3899,8.2157,-23.8290,0.46
3900,9.2115,-23.8290,0.46
3901,10.2073,-23.8290,0.46
3902,11.2032,-23.8290,0.46
3903,12.1990,-23.8290,0.46
3904,13.1949,-23.8290,0.46
3905,14.1907,-23.8290,0.46
3906,15.2221,-23.8290,0.46
3907,16.1824,-23.8290,0.46
3908,17.2138,-23.8290,0.46
3909,18.2096,-23.8290,0.46
3910,19.2055,-23.8290,0.46
3911,20.2013,-23.8290,0.46
3912,21.1971,-23.8290,0.46
3913,22.2285,-23.8290,0.46
3914,23.1888,-23.8290,0.46
3915,24.2202,-23.8290,0.46
3916,25.2161,-23.8290,0.46
3917,26.2119,-23.8290,0.46
3918,27.2077,-23.8290,0.46
3919,28.2036,-23.8290,0.46
3920,29.1994,-23.8290,0.46
3921,30.1953,-23.8290,0.46
3922,31.2267,-23.8290,0.46
3923,-31.2978,-24.6826,0.46
3924,-30.2664,-24.6826,0.46
3925,-29.3061,-24.6826,0.46
3926,-28.3103,-24.6826,0.46
3927,-27.2789,-24.6826,0.46
3928,-26.2830,-24.6826,0.46
3929,-25.2872,-24.6826,0.46
3930,-24.2914,-24.6826,0.46
3931,-23.2955,-24.6826,0.46
3932,-22.2997,-24.6826,0.46
3933,-21.3038,-24.6826,0.46
3934,-20.3080,-24.6826,0.46
3935,-19.2766,-24.6826,0.46
3936,-18.2808,-24.6826,0.46
3937,-17.3205,-24.6826,0.46
3938,-16.2891,-24.6826,0.46
3939,-15.2932,-24.6826,0.46
3940,-14.2974,-24.6826,0.46
3941,-13.3016,-24.6826,0.46
3942,-12.3057,-24.6826,0.46
3943,-11.2743,-24.6826,0.46
3944,-10.3140,-24.6826,0.46
3945,-9.2826,-24.6826,0.46
3946,-8.2868,-24.6826,0.46
3947,-7.2910,-24.6826,0.46
3948,-6.2951,-24.6826,0.46
3949,-5.2993,-24.6826,0.46
3950,-4.3034,-24.6826,0.46
3951,-3.3076,-24.6826,0.46
3952,-2.2762,-24.6826,0.46
3953,-1.3159,-24.6826,0.46
3954,-0.2845,-24.6826,0.46
3955,0.7113,-24.6826,0.46
3956,1.7072,-24.6826,0.46
3957,2.7030,-24.6826,0.46
