BARE	v2.test.claim.generated_conformance_floor.generated_coproduct_exhaustiveness_is_diagnostic	src/v2/test/claim/generated_conformance_floor_test.dag	witness_coproduct_exhaustiveness_diagnostic_claim	v2.test.generated.coproduct_exhaustiveness	runtime error: no such function: witness_coproduct_exhaustiveness_diagnostic_claim
BARE	v2.test.claim.generated_conformance_floor.generated_coproduct_exhaustiveness_anchor_holds	src/v2/test/claim/generated_conformance_floor_test.dag	witness_coproduct_exhaustiveness_uses_generated_anchor	v2.test.generated.coproduct_exhaustiveness	runtime error: no such function: witness_coproduct_exhaustiveness_uses_generated_anchor
BARE	v2.test.claim.generated_conformance_floor.generated_coproduct_exhaustiveness_roster_covers_testclaim	src/v2/test/claim/generated_conformance_floor_test.dag	witness_coproduct_exhaustiveness_all_variants_emit	v2.test.generated.coproduct_exhaustiveness	runtime error: no such function: witness_coproduct_exhaustiveness_all_variants_emit
BARE	v2.test.claim.generated_conformance_floor.generated_coproduct_exhaustiveness_covers_every_coproduct	src/v2/test/claim/generated_conformance_floor_test.dag	witness_coproduct_exhaustiveness_generator_count	v2.test.generated.coproduct_exhaustiveness	runtime error: no such function: witness_coproduct_exhaustiveness_generator_count
BARE	v2.test.claim.generated_conformance_floor.generated_cross_representation_equality_is_equals	src/v2/test/claim/generated_conformance_floor_test.dag	witness_cross_representation_equality_is_equals	v2.test.generated.cross_representation_equality	runtime error: no such function: witness_cross_representation_equality_is_equals
BARE	v2.test.claim.generated_conformance_floor.generated_cross_representation_equality_anchor_holds	src/v2/test/claim/generated_conformance_floor_test.dag	witness_cross_representation_equality_uses_generated_anchor	v2.test.generated.cross_representation_equality	runtime error: no such function: witness_cross_representation_equality_uses_generated_anchor
BARE	v2.test.claim.generated_conformance_floor.generated_cross_representation_equality_covers_bool	src/v2/test/claim/generated_conformance_floor_test.dag	witness_cross_representation_equality_covers_bool	v2.test.generated.cross_representation_equality	runtime error: no such function: witness_cross_representation_equality_covers_bool
BARE	v2.test.claim.generated_conformance_floor.generated_cross_representation_equality_covers_optional_null	src/v2/test/claim/generated_conformance_floor_test.dag	witness_cross_representation_equality_covers_optional_null	v2.test.generated.cross_representation_equality	runtime error: no such function: witness_cross_representation_equality_covers_optional_null
BARE	v2.test.claim.generated_conformance_floor.generated_refinement_preserves_nonempty_list_base	src/v2/test/claim/generated_conformance_floor_test.dag	witness_refinement_preserves_nonempty_list_base	v2.test.generated.refinement_preservation	runtime error: no such function: witness_refinement_preserves_nonempty_list_base
BARE	v2.test.claim.generated_conformance_floor.generated_refinement_subject_anchor_holds	src/v2/test/claim/generated_conformance_floor_test.dag	witness_refinement_preservation_subject_anchor	v2.test.generated.refinement_preservation	runtime error: no such function: witness_refinement_preservation_subject_anchor
