tag	file	name	candidate_modules
compile	src/v2/lens/complexity_accumulator_copy/roster_gate.dag	Rejected	v2.std.diagnostic,v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/lens/complexity_accumulator_copy_test.dag	Finding	v2.lens.complexity_accumulator_copy,v2.lens.identity_captured_navigation
witness	src/v2/lens/complexity_accumulator_copy_test.dag	Unclassifiable	v2.lens.complexity_accumulator_copy,v2.lens.identity_captured_navigation
compile	src/v2/lens/cost.dag	Call	v2.extdeps.languages.llvm_ir,v2.std.orchestration
witness	src/v2/lens/determinism/reach_witness_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
compile	src/v2/lens/determinism.dag	Rejected	v2.std.diagnostic,v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
compile	src/v2/lens/effect/effect_depends_on.dag	Continue	v2.std.orchestration,v2.std.runtime
compile	src/v2/lens/effect/effect_depends_on.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
compile	src/v2/lens/enforcement/cost_coverage.dag	Rejected	v2.std.diagnostic,v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/lens/enforcement/gate_test.dag	Advisory	v2.lens.enforcement.vocab,v2.std.leaf_model_verification
witness	src/v2/lens/enforcement/gate_test.dag	Exact	v2.lens.enforcement.vocab,v2.std.coercion
witness	src/v2/lens/enforcement/gate_test.dag	Blocking	v2.extdeps.languages.verilog,v2.lens.enforcement.vocab
compile	src/v2/lens/enforcement/grammar_coverage.dag	Rejected	v2.std.diagnostic,v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
compile	src/v2/lens/fact_density/fact_bundle_compile_lens_passes.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
compile	src/v2/lens/fact_density/hollow_alias_blocked_in_run_gates.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
compile	src/v2/lens/fact_density/hollow_alias_blocked_via_always_required_lenses.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
compile	src/v2/lens/fact_density/hollow_alias_compile_lens_rejects.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
compile	src/v2/lens/fact_density/hollow_alias_nested_rejected.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
compile	src/v2/lens/fact_density/hollow_alias_vtc_empty_lenses_rejected.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
compile	src/v2/lens/identity_captured_navigation/analyze.dag	Rejected	v2.std.diagnostic,v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
compile	src/v2/lens/identity_captured_navigation/roster_gate.dag	Rejected	v2.std.diagnostic,v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/lens/identity_captured_navigation_test.dag	Finding	v2.lens.complexity_accumulator_copy,v2.lens.identity_captured_navigation
compile	src/v2/lens/leaf_model_verification.dag	Rejected	v2.std.diagnostic,v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
compile	src/v2/lens/mock_totality.dag	Rejected	v2.std.diagnostic,v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
compile	src/v2/lens/module_graph.dag	Rejected	v2.std.diagnostic,v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
compile	src/v2/lens/reference_deps.dag	Rejected	v2.std.diagnostic,v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/lens/testgen/dag_input_surface_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/lens/testgen/shadow_ci_receipt_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
compile	src/v2/lens/testgen.dag	Rejected	v2.std.diagnostic,v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/lens/unit_modeling/bitwidth_flat_scalar_flagged_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/lens/unit_modeling/bitwidth_modeled_passes_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/lens/unit_modeling/coordinate_index_not_flagged_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/lens/unit_modeling/electrical_blocked_pending_flagged_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/lens/unit_modeling/flat_scalar_unit_leaf_flagged_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/lens/unit_modeling/label_version_not_flagged_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/lens/unit_modeling/modeled_unit_field_admitted_via_always_required_lenses_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/lens/unit_modeling/modeled_unit_field_passes_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/lens/unit_modeling/novel_unit_flagged_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/lens/unit_modeling/unit_modeling_blocked_via_always_required_lenses_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/lens/wiring_liveness_preflight_test.dag	FailClosed	v2.extdeps.languages.fidelity,v2.lens.affected_set
compile	src/v2/program.dag	Rejected	v2.std.diagnostic,v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/std/grounding/runtime_value_node_projection_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
compile	src/v2/std/materialize.dag	Recompute	std.cache_interface,std.realization
compile	src/v2/std/qualified_name/from_node.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/std/reducible_test.dag	Unknown	extdeps.github.merge_state,extdeps.github.mergeable_state,std.encoding,std.fidelity,std.realization,std.reducible
witness	src/v2/std/timeseries_signal_passives_test.dag	Voltage	v2.extdeps.formats.spice,v2.std.timeseries_signal
witness	src/v2/std/timeseries_signal_passives_test.dag	Current	v2.extdeps.formats.spice,v2.std.timeseries_signal
witness	src/v2/test/claim/affected_set_disposition_both_axes_test.dag	FrontierProduced	v2.lens.affected_set,v2.workflow.affected_set_floor_runner
witness	src/v2/test/claim/bash_command_fold_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/bash_program_fold_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/body_lowering/wave1_gate1_normalize_add_helpers.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/body_lowering_wrapper_retained_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/byte_cardinality_grounding_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/cardinality_fold_propagation_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/ci_floor_plan_witness_test.dag	Hermetic	std.execution_mode,std.fidelity,v1.std.core
witness	src/v2/test/claim/ci_spec_witness_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/claim_pipeline/infer.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/claim_pipeline/normalize.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/claim_pipeline/resolve.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/claim_pipeline/translate.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/compiler/compile_eval_thesis_proof_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/compiler/compile_eval_thesis_proof_test.dag	Medium	extdeps.communication.medium,product.network_topology,std.behavioral
witness	src/v2/test/claim/complexity_gate/budget_roster_completeness_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/complexity_gate/source_bridged_add_budget_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/complexity_gate/source_bridged_add_subject_producer.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/complexity_gate/source_bridged_bind_budget_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/complexity_gate/source_bridged_bind_subject_producer.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/complexity_gate/source_bridged_branch_budget_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/complexity_gate/source_bridged_branch_subject_producer.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/complexity_gate/source_bridged_loop_budget_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/complexity_gate/source_bridged_loop_subject_producer.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/complexity_gate/source_bridged_pipeline_bridge.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/complexity_gate/source_bridged_pipeline_bridge_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/diagnostic_sequence_outcome_witness_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/emit/decl_emit_consolidated_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/emit/rust_bind_let_emit_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/emit/rust_binop_emit_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/emit/rust_body_add_emit_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/emit/rust_call_emit_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/emit/rust_conditional_emit_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/emit/rust_field_access_emit_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/emit/rust_fold_call_closure_emit_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/emit/rust_literal_bind_emit_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/emit/rust_logic_complement_emit_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/emit/rust_logic_meet_join_emit_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/emit/rust_match_emit_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/emit/rust_produced_decl_emit_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/emit/rust_record_construct_emit_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/emit/rust_signature_general_emit_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/emit/rust_variant_construct_emit_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/emit/semantic_decl_routing_generic_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/emit/semantic_decl_routing_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/emit/std_logic_selfhost_witness_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/emit/type_alias_emit_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/emit_host_gate/target_coverage_completeness_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/enforcement/cost_coverage_witness_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/execution/add_arrow_eval_by_execution_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/execution/add_arrow_eval_by_execution_test.dag	Continue	v2.std.orchestration,v2.std.runtime
witness	src/v2/test/claim/execution/bind_eval_by_execution_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/execution/bind_round_trip_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/execution/bind_round_trip_test.dag	Medium	extdeps.communication.medium,product.network_topology,std.behavioral
witness	src/v2/test/claim/execution/bind_round_trip_test.dag	Exact	v2.lens.enforcement.vocab,v2.std.coercion
witness	src/v2/test/claim/execution/branch_eval_by_execution_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/execution/branch_if_then_else_round_trip_test.dag	Medium	extdeps.communication.medium,product.network_topology,std.behavioral
witness	src/v2/test/claim/execution/branch_if_then_else_round_trip_test.dag	Exact	v2.lens.enforcement.vocab,v2.std.coercion
witness	src/v2/test/claim/execution/branch_if_then_else_round_trip_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/execution/dag_add_emit_round_trip_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/execution/dag_add_emit_round_trip_test.dag	Medium	extdeps.communication.medium,product.network_topology,std.behavioral
witness	src/v2/test/claim/execution/dag_add_emit_round_trip_test.dag	Exact	v2.lens.enforcement.vocab,v2.std.coercion
witness	src/v2/test/claim/execution/effect_io_eval_by_execution_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/execution/emit_host_add_equals_eval_test.dag	Continue	v2.std.orchestration,v2.std.runtime
witness	src/v2/test/claim/execution/emit_host_add_equals_eval_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/execution/emit_host_classical_not_ingested_equals_eval_test.dag	Medium	extdeps.communication.medium,product.network_topology,std.behavioral
witness	src/v2/test/claim/execution/emit_host_classical_not_ingested_equals_eval_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/execution/emit_host_complement_equals_eval_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/execution/emit_host_field_access_equals_eval_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/execution/emit_host_fold_closure_equals_eval_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/execution/emit_host_match_equals_eval_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/execution/emit_host_meet_join_equals_eval_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/execution/emit_host_module_equals_eval_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/execution/emit_host_produced_module_equals_eval_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/execution/emit_host_transport_wire_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/execution/emit_host_transport_wire_test.dag	Medium	extdeps.communication.medium,product.network_topology,std.behavioral
witness	src/v2/test/claim/execution/emit_host_variant_construct_equals_eval_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/execution/emit_ingest_grammar_relation_round_trip_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/execution/emit_ingest_python_same_language_round_trip_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/execution/emit_ingest_type_decl_round_trip_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/execution/emit_ingest_typescript_same_language_round_trip_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/execution/eval_bind_non_bind_interpreter_rejects_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/execution/fold_assembly_round_trip_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/execution/loop_eval_by_execution_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/execution/loop_eval_by_execution_test.dag	Continue	v2.std.orchestration,v2.std.runtime
witness	src/v2/test/claim/execution/loop_round_trip_test.dag	Medium	extdeps.communication.medium,product.network_topology,std.behavioral
witness	src/v2/test/claim/execution/loop_round_trip_test.dag	Exact	v2.lens.enforcement.vocab,v2.std.coercion
witness	src/v2/test/claim/execution/loop_round_trip_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/execution/match_bool_round_trip_test.dag	Medium	extdeps.communication.medium,product.network_topology,std.behavioral
witness	src/v2/test/claim/execution/match_bool_round_trip_test.dag	Exact	v2.lens.enforcement.vocab,v2.std.coercion
witness	src/v2/test/claim/execution/match_bool_round_trip_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/execution/pick_ingested_probe_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/execution/pick_ingested_structural_lowering_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/execution/rust_emit_host_call_equals_eval_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/execution/rust_record_construct_emit_host_equals_eval_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
witness	src/v2/test/claim/execution/self_host_candidate_generation_test.dag	Rejected	v2.test.manual.forensics_6280_synth_owner_a,v2.test.manual.forensics_6280_synth_owner_b,v2.test.manual.forensics_6280_synth_owner_c
