# census_sha	38cbcd2917d33cbd094498dacb0fd5dd3da8936a
# PROVISIONAL_UNFROZEN — freeze waits peel #7630 merge + re-census pin
# key grain: TYPE x (file, span_start, span_end)
# disposition	provisional_incidental_debt
# note	post-main-merge re-census: compile-clean SITE dump + heal/run closure extras (byte spans)
# types	416	sites	2133
# TYPE	NonEmptyStr	392
NonEmptyStr	dag/test/claim/temporal_effect_spine_witness_test.dag	1846	1857
NonEmptyStr	dag/test/claim/temporal_effect_spine_witness_test.dag	1924	1935
NonEmptyStr	dag/test/claim/temporal_effect_spine_witness_test.dag	2195	2206
NonEmptyStr	dag/test/claim/temporal_effect_spine_witness_test.dag	2243	2254
NonEmptyStr	dag/test/claim/temporal_effect_spine_witness_test.dag	2282	2293
NonEmptyStr	dag/test/claim/temporal_effect_spine_witness_test.dag	2359	2370
NonEmptyStr	dag/test/claim/temporal_effect_spine_witness_test.dag	4829	4840
NonEmptyStr	dag/test/claim/temporal_effect_spine_witness_test.dag	4873	4884
NonEmptyStr	dag/test/claim/temporal_effect_spine_witness_test.dag	4913	4924
NonEmptyStr	dag/test/claim/temporal_effect_spine_witness_test.dag	4990	5001
NonEmptyStr	dag/test/claim/temporal_effect_spine_witness_test.dag	6276	6287
NonEmptyStr	dag/test/claim/temporal_effect_spine_witness_test.dag	6734	6745
NonEmptyStr	dag/test/claim/temporal_effect_spine_witness_test.dag	7316	7327
NonEmptyStr	dag/test/claim/temporal_effect_spine_witness_test.dag	7834	7845
NonEmptyStr	dag/test/claim/temporal_effect_spine_witness_test.dag	7909	7920
NonEmptyStr	dag/test/claim/temporal_effect_spine_witness_test.dag	7959	7970
NonEmptyStr	dag/test/claim/temporal_effect_spine_witness_test.dag	8000	8011
NonEmptyStr	dag/test/claim/temporal_effect_spine_witness_test.dag	8287	8298
NonEmptyStr	dag/test/claim/temporal_effect_spine_witness_test.dag	8333	8344
NonEmptyStr	dag/test/claim/temporal_effect_spine_witness_test.dag	8384	8395
NonEmptyStr	dag/test/claim/temporal_effect_spine_witness_test.dag	8615	8626
NonEmptyStr	dag/test/claim/temporal_effect_spine_witness_test.dag	10718	10729
NonEmptyStr	dag/test/claim/temporal_effect_spine_witness_test.dag	10800	10811
NonEmptyStr	dag/test/claim/workflow_recursive_witness_test.dag	1502	1513
# TYPE	LiveTreeDisposition	215
LiveTreeDisposition	dag/examples/interp_test/interp_example.dag	57	76
LiveTreeDisposition	dag/test/claim/base64_rfc4648_witness_test.dag	71	90
LiveTreeDisposition	dag/test/claim/bmc_auth_runtime_secret_seam_test.dag	77	96
LiveTreeDisposition	dag/test/claim/bmc_bootstrap_provision_witness_test.dag	80	99
LiveTreeDisposition	dag/test/claim/bmc_factory_credential_witness_test.dag	71	90
LiveTreeDisposition	dag/test/claim/bmc_onboard_body_witness_test.dag	73	92
LiveTreeDisposition	dag/test/claim/bmc_onboarding_lifecycle_witness_test.dag	73	92
LiveTreeDisposition	dag/test/claim/bmc_redfish_grounding_witness_test.dag	70	89
LiveTreeDisposition	dag/test/claim/bmc_token_federation_witness_test.dag	77	96
LiveTreeDisposition	dag/test/claim/bmc_wif_delegation_chain_witness_test.dag	81	100
LiveTreeDisposition	dag/test/claim/budget_tree_witness_test.dag	67	86
LiveTreeDisposition	dag/test/claim/build_cache_endpoint_path_test.dag	73	92
LiveTreeDisposition	dag/test/claim/build_cache_ensure_test.dag	66	85
LiveTreeDisposition	dag/test/claim/build_cache_placement_observation_test.dag	81	100
LiveTreeDisposition	dag/test/claim/builtin_get_resolver_test.dag	68	87
LiveTreeDisposition	dag/test/claim/cache_key_completeness_test.dag	70	89
LiveTreeDisposition	dag/test/claim/cache_layer_planner_test.dag	67	86
LiveTreeDisposition	dag/test/claim/card_intake_risk_witness_test.dag	73	92
LiveTreeDisposition	dag/test/claim/cargo_target_path_witness_test.dag	65	84
LiveTreeDisposition	dag/test/claim/cargo_version_witness_test.dag	61	80
LiveTreeDisposition	dag/test/claim/ci_budget_tree_witness_test.dag	70	89
LiveTreeDisposition	dag/test/claim/ci_deploy_target_host_witness_test.dag	77	96
LiveTreeDisposition	dag/test/claim/ci_exclusion_proof_test.dag	67	86
LiveTreeDisposition	dag/test/claim/ci_failure_class_witness_test.dag	72	91
LiveTreeDisposition	dag/test/claim/ci_oom_reclassify_witness_test.dag	73	92
LiveTreeDisposition	dag/test/claim/ci_render_histogram_width_test.dag	229	248
LiveTreeDisposition	dag/test/claim/ci_render_slowest_hot_style_test.dag	191	210
LiveTreeDisposition	dag/test/claim/ci_runner_seam_witness_test.dag	70	89
LiveTreeDisposition	dag/test/claim/ci_yaml_serializer_witness_test.dag	74	93
LiveTreeDisposition	dag/test/claim/code_change_workflow_witness_test.dag	82	101
LiveTreeDisposition	dag/test/claim/compile_source_model_witness_test.dag	76	95
LiveTreeDisposition	dag/test/claim/computation_demand_duplication_witness_test.dag	86	105
LiveTreeDisposition	dag/test/claim/compute_fabric_resource_witness_test.dag	80	99
LiveTreeDisposition	dag/test/claim/config_record_emit_test.dag	74	93
LiveTreeDisposition	dag/test/claim/contracts_placement_test.dag	68	87
LiveTreeDisposition	dag/test/claim/cost_estimate_float_witness_test.dag	81	100
LiveTreeDisposition	dag/test/claim/cr1000a_dhcp_lease_naming_witness_test.dag	74	93
LiveTreeDisposition	dag/test/claim/cron_tag_witness_test.dag	70	89
LiveTreeDisposition	dag/test/claim/crosstree_probe_test.dag	64	83
LiveTreeDisposition	dag/test/claim/dag_collect_fingerprint_witness_test.dag	85	104
LiveTreeDisposition	dag/test/claim/dag_compile_clean_seam_witness_test.dag	79	98
LiveTreeDisposition	dag/test/claim/dag_compile_clean_shard_a_witness_test.dag	82	101
LiveTreeDisposition	dag/test/claim/deploy_access_privilege_witness_test.dag	79	98
LiveTreeDisposition	dag/test/claim/deploy_mutation_gate_witness_test.dag	76	95
LiveTreeDisposition	dag/test/claim/descent_evidence_lattice_witness_test.dag	72	91
LiveTreeDisposition	dag/test/claim/design_argument_witness_test.dag	72	91
LiveTreeDisposition	dag/test/claim/dhcp_v4_mac_pinned_witness_test.dag	75	94
LiveTreeDisposition	dag/test/claim/docker_container_stats_witness_test.dag	79	98
LiveTreeDisposition	dag/test/claim/domain_name_parse_witness_test.dag	66	85
LiveTreeDisposition	dag/test/claim/ebay_listing_witness_test.dag	69	88
LiveTreeDisposition	dag/test/claim/effects_rest_transport_parse_witness_test.dag	90	109
LiveTreeDisposition	dag/test/claim/emit_host_gate_witness_test.dag	70	89
LiveTreeDisposition	dag/test/claim/extdeps_anemia_grounding_witness_test.dag	80	99
LiveTreeDisposition	dag/test/claim/extdeps_git_diff_name_status_witness_test.dag	84	103
LiveTreeDisposition	dag/test/claim/extdeps_git_versioning_witness_test.dag	78	97
LiveTreeDisposition	dag/test/claim/extdeps_github_errors_url_grounding_witness_test.dag	91	110
LiveTreeDisposition	dag/test/claim/extdeps_llm_type_grounding_witness_test.dag	82	101
LiveTreeDisposition	dag/test/claim/extdeps_round2_grounding_witness_test.dag	80	99
LiveTreeDisposition	dag/test/claim/extdeps_version_semver_witness_test.dag	70	89
LiveTreeDisposition	dag/test/claim/extdeps_version_witness_test.dag	68	87
LiveTreeDisposition	dag/test/claim/filesystem_entry_kind_witness_test.dag	77	96
LiveTreeDisposition	dag/test/claim/fleet_converge_apply_witness_test.dag	76	95
LiveTreeDisposition	dag/test/claim/fleet_converge_cli_witness_test.dag	74	93
LiveTreeDisposition	dag/test/claim/fleet_intent_network_witness_test.dag	69	88
LiveTreeDisposition	dag/test/claim/fleet_intent_storage_witness_test.dag	69	88
LiveTreeDisposition	dag/test/claim/fleet_show_effective_read_witness_test.dag	81	100
LiveTreeDisposition	dag/test/claim/floor_skip_discovery_witness_test.dag	82	101
LiveTreeDisposition	dag/test/claim/gha_expression_roundtrip_test.dag	72	91
LiveTreeDisposition	dag/test/claim/git_ls_remote_witness_test.dag	322	341
LiveTreeDisposition	dag/test/claim/github_checks_witness_test.dag	70	89
LiveTreeDisposition	dag/test/claim/github_merge_state_witness_test.dag	75	94
LiveTreeDisposition	dag/test/claim/github_mergeable_state_witness_test.dag	79	98
LiveTreeDisposition	dag/test/claim/github_workflow_runs_witness_test.dag	77	96
LiveTreeDisposition	dag/test/claim/gitignore_gate_test.dag	62	81
LiveTreeDisposition	dag/test/claim/go_module_versioning_witness_test.dag	76	95
LiveTreeDisposition	dag/test/claim/grounded_principal_witness_test.dag	74	93
LiveTreeDisposition	dag/test/claim/gunbhub_react_browse_witness_test.dag	77	96
LiveTreeDisposition	dag/test/claim/gunbhub_serve_witness_test.dag	70	89
LiveTreeDisposition	dag/test/claim/hand_lens_host_bridge_scaffold_watchdog_test.dag	88	107
LiveTreeDisposition	dag/test/claim/hardware_selection_witness_test.dag	66	85
LiveTreeDisposition	dag/test/claim/hermetic_fixture_realization_test.dag	76	95
LiveTreeDisposition	dag/test/claim/hetzner_cost_quote_witness_test.dag	74	93
LiveTreeDisposition	dag/test/claim/host_allocation_conservation_test.dag	77	96
LiveTreeDisposition	dag/test/claim/host_build_cache_provision_design_witness_test.dag	81	100
LiveTreeDisposition	dag/test/claim/host_compile_pool_test.dag	65	84
LiveTreeDisposition	dag/test/claim/host_converge_delta_witness_test.dag	75	94
LiveTreeDisposition	dag/test/claim/host_converge_realize_witness_test.dag	77	96
LiveTreeDisposition	dag/test/claim/host_effect_apply_witness_test.dag	73	92
LiveTreeDisposition	dag/test/claim/host_hygiene_liveness_test.dag	69	88
LiveTreeDisposition	dag/test/claim/host_hygiene_reaper_test.dag	67	86
LiveTreeDisposition	dag/test/claim/host_identity_observation_witness_test.dag	81	100
LiveTreeDisposition	dag/test/claim/host_network_diagnosis_witness_test.dag	70	89
LiveTreeDisposition	dag/test/claim/host_phase_status_witness_test.dag	65	84
LiveTreeDisposition	dag/test/claim/host_standup_assimilation_deduction_witness_test.dag	84	103
LiveTreeDisposition	dag/test/claim/host_standup_spine_witness_test.dag	67	86
LiveTreeDisposition	dag/test/claim/host_swap_backing_witness_test.dag	65	84
LiveTreeDisposition	dag/test/claim/host_toolchain_components_witness_test.dag	73	92
LiveTreeDisposition	dag/test/claim/html_emit_witness_test.dag	240	259
LiveTreeDisposition	dag/test/claim/html_markup_xss_witness_test.dag	382	401
LiveTreeDisposition	dag/test/claim/html_roundtrip_test.dag	418	437
LiveTreeDisposition	dag/test/claim/input_envelope_admission_test.dag	73	92
LiveTreeDisposition	dag/test/claim/interp_recorded_fixture_witness_test.dag	85	104
LiveTreeDisposition	dag/test/claim/interpreter_kernel_model_witness_test.dag	80	99
LiveTreeDisposition	dag/test/claim/jedec_ddr_generation_witness_test.dag	68	87
LiveTreeDisposition	dag/test/claim/js_site_emit_test.dag	60	79
LiveTreeDisposition	dag/test/claim/json_emit_witness_test.dag	65	84
LiveTreeDisposition	dag/test/claim/json_parse_witness_test.dag	67	86
LiveTreeDisposition	dag/test/claim/keyed_delta_fold_witness_test.dag	72	91
LiveTreeDisposition	dag/test/claim/layout_render_witness_test.dag	69	88
LiveTreeDisposition	dag/test/claim/lens_verdict_witness_test.dag	68	87
LiveTreeDisposition	dag/test/claim/long/import_closure_live_test.dag	114	133
LiveTreeDisposition	dag/test/claim/long/inert_lens_hygiene_witness_test.dag	80	99
LiveTreeDisposition	dag/test/claim/map_lookup_dual_dispatch_witness_test.dag	86	105
LiveTreeDisposition	dag/test/claim/markdown_inline_render_test.dag	303	322
LiveTreeDisposition	dag/test/claim/markdown_markup_xss_witness_test.dag	75	94
LiveTreeDisposition	dag/test/claim/markdown_roundtrip_test.dag	66	85
LiveTreeDisposition	dag/test/claim/markdown_source_emit_test.dag	68	87
LiveTreeDisposition	dag/test/claim/markup_medium_convergence_test.dag	648	667
LiveTreeDisposition	dag/test/claim/markup_serializer_witness_test.dag	348	367
LiveTreeDisposition	dag/test/claim/materialization_ladder_witness_test.dag	79	98
LiveTreeDisposition	dag/test/claim/materialized_secret_witness_test.dag	67	86
LiveTreeDisposition	dag/test/claim/measure_lifted_algebra_test.dag	70	89
LiveTreeDisposition	dag/test/claim/measure_magnitude_carrier_test.dag	74	93
LiveTreeDisposition	dag/test/claim/medium_fidelity_witness_test.dag	63	82
LiveTreeDisposition	dag/test/claim/memory_scale_factor_derivation_test.dag	79	98
LiveTreeDisposition	dag/test/claim/merge_admission_actuator_witness_test.dag	81	100
LiveTreeDisposition	dag/test/claim/merge_admission_deployed_gate_control_test.dag	86	105
LiveTreeDisposition	dag/test/claim/merge_admission_enforcement_witness_test.dag	84	103
LiveTreeDisposition	dag/test/claim/merge_admission_producer_witness_test.dag	81	100
LiveTreeDisposition	dag/test/claim/merge_admission_witness_test.dag	72	91
LiveTreeDisposition	dag/test/claim/nbd_proxy_endpoint_witness_test.dag	67	86
LiveTreeDisposition	dag/test/claim/nbd_proxy_serve_transport_witness_test.dag	74	93
LiveTreeDisposition	dag/test/claim/nbd_proxy_virtual_media_install_witness_test.dag	80	99
LiveTreeDisposition	dag/test/claim/network_grounding_witness_test.dag	66	85
LiveTreeDisposition	dag/test/claim/node_http_server_emit_test.dag	70	89
LiveTreeDisposition	dag/test/claim/non_fold_residue_witness_test.dag	72	91
LiveTreeDisposition	dag/test/claim/observability_channel_routing_witness_test.dag	78	97
LiveTreeDisposition	dag/test/claim/oomd_install_grounding_witness_test.dag	78	97
LiveTreeDisposition	dag/test/claim/os_free_witness_test.dag	64	83
LiveTreeDisposition	dag/test/claim/os_install_actuator_selection_witness_test.dag	78	97
LiveTreeDisposition	dag/test/claim/os_install_actuator_toolchain_grant_witness_test.dag	84	103
LiveTreeDisposition	dag/test/claim/os_install_deduction_witness_test.dag	69	88
LiveTreeDisposition	dag/test/claim/os_proc_meminfo_witness_test.dag	72	91
LiveTreeDisposition	dag/test/claim/output_policy_witness_test.dag	69	88
LiveTreeDisposition	dag/test/claim/pareto_dominance_witness_test.dag	64	83
LiveTreeDisposition	dag/test/claim/parse_test.dag	59	78
LiveTreeDisposition	dag/test/claim/perturbation_kernel_test.dag	67	86
LiveTreeDisposition	dag/test/claim/plan_lens_witness_test.dag	66	85
LiveTreeDisposition	dag/test/claim/power_watt_witness_test.dag	58	77
LiveTreeDisposition	dag/test/claim/python_pep440_version_witness_test.dag	77	96
LiveTreeDisposition	dag/test/claim/random_bytes_csprng_witness_test.dag	76	95
LiveTreeDisposition	dag/test/claim/react_jsx_emit_test.dag	62	81
LiveTreeDisposition	dag/test/claim/readback_independence_witness_test.dag	69	88
LiveTreeDisposition	dag/test/claim/realization_reconcile_witness_test.dag	77	96
LiveTreeDisposition	dag/test/claim/realization_scale_agnostic_test.dag	74	93
LiveTreeDisposition	dag/test/claim/realization_schedule_critical_path_test.dag	82	101
LiveTreeDisposition	dag/test/claim/realization_schedule_witness_test.dag	207	226
LiveTreeDisposition	dag/test/claim/realization_width_witness_test.dag	74	93
LiveTreeDisposition	dag/test/claim/realization_witness_test.dag	67	86
LiveTreeDisposition	dag/test/claim/realize_kernel_test.dag	62	81
LiveTreeDisposition	dag/test/claim/reconcile_in_process_cache_test.dag	74	93
LiveTreeDisposition	dag/test/claim/render_glyphs_ansi_witness_test.dag	74	93
LiveTreeDisposition	dag/test/claim/render_repeat_string_witness_test.dag	82	101
LiveTreeDisposition	dag/test/claim/render_surface_witness_test.dag	70	89
LiveTreeDisposition	dag/test/claim/resolution_divergence_silent_pick_gate_witness_test.dag	100	119
LiveTreeDisposition	dag/test/claim/resource_namespace_upsert_witness_test.dag	74	93
LiveTreeDisposition	dag/test/claim/reviewer_source_witness_test.dag	76	95
LiveTreeDisposition	dag/test/claim/roadmap_gate_test.dag	60	79
LiveTreeDisposition	dag/test/claim/roadmap_status_test.dag	62	81
LiveTreeDisposition	dag/test/claim/runnable_resource_profile_witness_test.dag	73	92
LiveTreeDisposition	dag/test/claim/runner_activation_wall_test.dag	70	89
LiveTreeDisposition	dag/test/claim/runner_placement_witness_test.dag	72	91
LiveTreeDisposition	dag/test/claim/runner_slot_enforcement_grounding_witness_test.dag	89	108
LiveTreeDisposition	dag/test/claim/runner_unit_live_read_witness_test.dag	77	96
LiveTreeDisposition	dag/test/claim/sccache_local_content_verified_on_read_test.dag	86	105
LiveTreeDisposition	dag/test/claim/sec_edgar_rollins_chemed_witness_test.dag	617	636
LiveTreeDisposition	dag/test/claim/sec_edgar_witness_test.dag	504	523
LiveTreeDisposition	dag/test/claim/shell_bash_runner_witness_test.dag	66	85
LiveTreeDisposition	dag/test/claim/srv3_bmc_credential_resolve_witness_test.dag	76	95
LiveTreeDisposition	dag/test/claim/srv3_boot_once_cd_witness_test.dag	66	85
LiveTreeDisposition	dag/test/claim/srv3_host_effect_apply_witness_test.dag	78	97
LiveTreeDisposition	dag/test/claim/srv3_install_media_fetch_witness_test.dag	73	92
LiveTreeDisposition	dag/test/claim/srv3_install_server_emit_test.dag	73	92
LiveTreeDisposition	dag/test/claim/srv3_network_identity_subsumption_witness_test.dag	82	101
LiveTreeDisposition	dag/test/claim/srv3_os_install_actuate_scope_witness_test.dag	78	97
LiveTreeDisposition	dag/test/claim/srv3_os_install_actuate_witness_test.dag	72	91
LiveTreeDisposition	dag/test/claim/srv3_os_install_actuate_workflow_witness_test.dag	81	100
LiveTreeDisposition	dag/test/claim/srv3_os_install_actuator_toolchain_ensure_witness_test.dag	90	109
LiveTreeDisposition	dag/test/claim/srv3_os_install_diagnostic_witness_test.dag	74	93
LiveTreeDisposition	dag/test/claim/srv3_os_install_emit_test.dag	69	88
LiveTreeDisposition	dag/test/claim/srv3_os_install_witness_test.dag	64	83
LiveTreeDisposition	dag/test/claim/srv3_runner_memory_cap_plan_verify_witness_test.dag	90	109
LiveTreeDisposition	dag/test/claim/srv3_runner_memory_converge_witness_test.dag	83	102
LiveTreeDisposition	dag/test/claim/srv3_seeded_install_media_witness_test.dag	74	93
LiveTreeDisposition	dag/test/claim/srv3_subsumption_witness_test.dag	65	84
LiveTreeDisposition	dag/test/claim/stage0_emit_model_witness_test.dag	73	92
LiveTreeDisposition	dag/test/claim/storage_nvme_grounding_witness_test.dag	71	90
LiveTreeDisposition	dag/test/claim/tailscale_acl_phase2_design_witness_test.dag	83	102
LiveTreeDisposition	dag/test/claim/tailscale_acl_witness_test.dag	70	89
LiveTreeDisposition	dag/test/claim/temporal_effect_spine_witness_test.dag	69	88
LiveTreeDisposition	dag/test/claim/terminal_capability_witness_test.dag	75	94
LiveTreeDisposition	dag/test/claim/time_scale_factor_derivation_test.dag	77	96
LiveTreeDisposition	dag/test/claim/typescript_program_serializer_test.dag	78	97
LiveTreeDisposition	dag/test/claim/unicode_ident_xid_grounding_test.dag	76	95
LiveTreeDisposition	dag/test/claim/uri_grounding_witness_test.dag	69	88
LiveTreeDisposition	dag/test/claim/uri_path_parse_witness_test.dag	70	89
LiveTreeDisposition	dag/test/claim/uri_witness_test.dag	59	78
LiveTreeDisposition	dag/test/claim/v1_dag_parse_witness_test.dag	69	88
LiveTreeDisposition	dag/test/claim/void_element_test.dag	240	259
LiveTreeDisposition	dag/test/claim/websocat_install_source_witness_test.dag	72	91
LiveTreeDisposition	dag/test/claim/wet_hermetic_equivalence_witness_test.dag	80	99
LiveTreeDisposition	dag/test/claim/yaml_ingest_witness_test.dag	67	86
LiveTreeDisposition	dag/test/claim/yaml_multiline_block_witness_test.dag	76	95
LiveTreeDisposition	dag/test/claim/yaml_quoting_witness_test.dag	68	87
LiveTreeDisposition	src/v2/test/claim/manual/fn_as_value_test.dag	63	82
# TYPE	ExternalAuthority	61
ExternalAuthority	dag/extdeps/access/posix.dag	70	87
ExternalAuthority	dag/extdeps/bmc.dag	61	78
ExternalAuthority	dag/extdeps/bmc/access.dag	68	85
ExternalAuthority	dag/extdeps/bmc/capability.dag	212	229
ExternalAuthority	dag/extdeps/bmc/http.dag	66	83
ExternalAuthority	dag/extdeps/bmc/ipmi.dag	66	83
ExternalAuthority	dag/extdeps/bmc/openbmc.dag	69	86
ExternalAuthority	dag/extdeps/bmc/redfish.dag	69	86
ExternalAuthority	dag/extdeps/bmc/webui/nbd_proxy.dag	77	94
ExternalAuthority	dag/extdeps/bmc/webui/nbd_proxy.dag	224	241
ExternalAuthority	dag/extdeps/bmc/webui/nbd_proxy.dag	421	438
ExternalAuthority	dag/extdeps/bmc/webui/nbd_proxy_serve.dag	83	100
ExternalAuthority	dag/extdeps/boot/emit.dag	67	84
ExternalAuthority	dag/extdeps/boot/framebuffer.dag	74	91
ExternalAuthority	dag/extdeps/boot/freestanding_witness.dag	83	100
ExternalAuthority	dag/extdeps/clock/clock.dag	63	80
ExternalAuthority	dag/extdeps/cloud/gcp/auth_print_access_token.dag	125	142
ExternalAuthority	dag/extdeps/cloud/gcp/errors.dag	74	91
ExternalAuthority	dag/extdeps/cloud/gcp/gcp.dag	71	88
ExternalAuthority	dag/extdeps/cloud/gcp/iam.dag	71	88
ExternalAuthority	dag/extdeps/cloud/gcp/iam_admin.dag	77	94
ExternalAuthority	dag/extdeps/cloud/gcp/secret_manager.dag	82	99
ExternalAuthority	dag/extdeps/cloud/gcp/secret_ref.dag	78	95
ExternalAuthority	dag/extdeps/cloud/gcp/serviceusage.dag	80	97
ExternalAuthority	dag/extdeps/cloud/gcp/sts.dag	71	88
ExternalAuthority	dag/extdeps/cloud/ubicloud.dag	72	89
ExternalAuthority	dag/extdeps/communication/fidelity_carriers.dag	89	106
ExternalAuthority	dag/extdeps/communication/medium.dag	78	95
ExternalAuthority	dag/extdeps/container/oci/media_types.dag	83	100
ExternalAuthority	dag/extdeps/cpu.dag	61	78
ExternalAuthority	dag/extdeps/cpu/amd.dag	64	81
ExternalAuthority	dag/extdeps/cpu/amd.dag	245	262
ExternalAuthority	dag/extdeps/cpu/amd.dag	422	439
ExternalAuthority	dag/extdeps/cpu/amd.dag	602	619
ExternalAuthority	dag/extdeps/cpu/ampere.dag	68	85
ExternalAuthority	dag/extdeps/cpu/ampere.dag	242	259
ExternalAuthority	dag/extdeps/cpu/ampere.dag	477	494
ExternalAuthority	dag/extdeps/cpu/types.dag	67	84
ExternalAuthority	dag/extdeps/cpu/types.dag	670	687
ExternalAuthority	dag/extdeps/cpu/types.dag	865	882
ExternalAuthority	dag/extdeps/cron/cron.dag	62	79
ExternalAuthority	dag/extdeps/ctrl/gunbc_pin.dag	72	89
ExternalAuthority	dag/extdeps/entropy/entropy.dag	65	82
ExternalAuthority	dag/extdeps/filesystem/filesystem_io.dag	82	99
ExternalAuthority	dag/extdeps/filesystem/ntfs.dag	73	90
ExternalAuthority	dag/extdeps/filesystem/posix.dag	74	91
ExternalAuthority	dag/extdeps/formats/elf/encode.dag	76	93
ExternalAuthority	dag/extdeps/formats/elf/hello_static_witness.dag	90	107
ExternalAuthority	dag/extdeps/formats/elf/primitives.dag	80	97
ExternalAuthority	dag/extdeps/formats/elf/relocation.dag	80	97
ExternalAuthority	dag/extdeps/formats/elf/sections.dag	78	95
ExternalAuthority	dag/extdeps/git/git.dag	61	78
ExternalAuthority	dag/extdeps/git/git.dag	212	229
ExternalAuthority	dag/extdeps/git/git.dag	376	393
ExternalAuthority	dag/extdeps/git/git.dag	541	558
ExternalAuthority	dag/extdeps/git/git.dag	706	723
ExternalAuthority	dag/extdeps/git/git.dag	874	891
ExternalAuthority	dag/extdeps/git/git.dag	7717	7734
ExternalAuthority	dag/extdeps/git/gitignore.dag	67	84
ExternalAuthority	dag/extdeps/linux/edac.dag	68	85
ExternalAuthority	dag/extdeps/ssh/session.dag	69	86
# TYPE	ByteSize	45
ByteSize	dag/extdeps/bmc.dag	514	522
ByteSize	dag/extdeps/bmc/redfish.dag	3900	3908
ByteSize	dag/extdeps/bmc/serial_console.dag	1062	1070
ByteSize	dag/extdeps/bmc/webui/nbd_proxy.dag	626	634
ByteSize	dag/extdeps/bmc/webui/nbd_proxy.dag	2264	2272
ByteSize	dag/extdeps/cloud/hetzner.dag	978	986
ByteSize	dag/extdeps/cloud/hetzner.dag	1001	1009
ByteSize	dag/extdeps/cloud/ubicloud.dag	1862	1870
ByteSize	dag/extdeps/cloud/ubicloud.dag	1885	1893
ByteSize	dag/extdeps/cpu/ampere.dag	1377	1385
ByteSize	dag/extdeps/cpu/ampere.dag	1457	1465
ByteSize	dag/extdeps/cpu/ampere.dag	1517	1525
ByteSize	dag/extdeps/cpu/ampere.dag	2218	2226
ByteSize	dag/extdeps/cpu/ampere.dag	2280	2288
ByteSize	dag/extdeps/cpu/ampere.dag	2774	2782
ByteSize	dag/extdeps/cpu/ampere.dag	2837	2845
ByteSize	dag/extdeps/cpu/ampere.dag	3320	3328
ByteSize	dag/extdeps/cpu/types.dag	378	386
ByteSize	dag/extdeps/cpu/types.dag	420	428
ByteSize	dag/extdeps/cpu/types.dag	442	450
ByteSize	dag/extdeps/cpu/types.dag	501	509
ByteSize	dag/extdeps/cpu/types.dag	523	531
ByteSize	dag/extdeps/cpu/types.dag	573	581
ByteSize	dag/extdeps/cpu/types.dag	595	603
ByteSize	dag/gunbc/ci_budget_tree.dag	820	828
ByteSize	dag/gunbc/ci_budget_tree.dag	1012	1020
ByteSize	dag/gunbc/ci_budget_tree.dag	1136	1144
ByteSize	dag/gunbc/ci_budget_tree.dag	1295	1303
ByteSize	dag/gunbc/ci_budget_tree.dag	1639	1647
ByteSize	dag/gunbc/ci_budget_tree.dag	1652	1660
ByteSize	dag/gunbc/ci_budget_tree.dag	1786	1794
ByteSize	dag/gunbc/ci_budget_tree.dag	2114	2122
ByteSize	dag/gunbc/ci_budget_tree.dag	2911	2919
ByteSize	dag/gunbc/ci_budget_tree.dag	3010	3018
ByteSize	dag/gunbc/ci_budget_tree.dag	3788	3796
ByteSize	dag/gunbc/ci_budget_tree.dag	3884	3892
ByteSize	dag/gunbc/ci_budget_tree.dag	3963	3971
ByteSize	dag/gunbc/ci_budget_tree.dag	4044	4052
ByteSize	dag/gunbc/ci_budget_tree.dag	5255	5263
ByteSize	dag/gunbc/ci_budget_tree.dag	5381	5389
ByteSize	dag/gunbc/ci_budget_tree.dag	5476	5484
ByteSize	dag/product/hardware_selection.dag	294	302
ByteSize	dag/test/claim/hardware_selection_witness_test.dag	267	275
ByteSize	dag/test/claim/runner_slot_enforcement_grounding_witness_test.dag	234	242
ByteSize	dag/test/claim/runner_slot_enforcement_grounding_witness_test.dag	321	329
# TYPE	FilePath	43
FilePath	dag/extdeps/browser/browser.dag	1441	1449
FilePath	dag/extdeps/cloud/gcp/gcp.dag	588	596
FilePath	dag/extdeps/cloud/gcp/gcp.dag	4605	4613
FilePath	dag/extdeps/container/oci/linux.dag	493	501
FilePath	dag/extdeps/container/oci/runtime_config.dag	285	293
FilePath	dag/extdeps/container/oci/runtime_config.dag	367	375
FilePath	dag/extdeps/container/oci/runtime_config.dag	432	440
FilePath	dag/extdeps/git/git.dag	1408	1416
FilePath	dag/extdeps/git/git.dag	2132	2140
FilePath	dag/extdeps/git/git.dag	2153	2161
FilePath	dag/extdeps/git/git.dag	2393	2401
FilePath	dag/extdeps/git/git.dag	5905	5913
FilePath	dag/extdeps/git/git.dag	6072	6080
FilePath	dag/extdeps/git/git.dag	6118	6126
FilePath	dag/extdeps/git/git.dag	6289	6297
FilePath	dag/extdeps/git/git.dag	6438	6446
FilePath	dag/extdeps/git/git.dag	6658	6666
FilePath	dag/extdeps/git/git.dag	6704	6712
FilePath	dag/extdeps/git/git.dag	6944	6952
FilePath	dag/extdeps/git/git.dag	24407	24415
FilePath	dag/extdeps/git/git.dag	24977	24985
FilePath	dag/extdeps/git/git.dag	25356	25364
FilePath	dag/extdeps/git/git.dag	27108	27116
FilePath	dag/extdeps/git/git.dag	28436	28444
FilePath	dag/extdeps/git/git.dag	28633	28641
FilePath	dag/extdeps/git/git.dag	28653	28661
FilePath	dag/extdeps/git/git.dag	28833	28841
