consumer_file	occurrence_name	occurrence_category	provider_module	provider_declaration	declaration_count	provider_in_loaded_closure	binding_outcome	first_root_diagnostic	downstream_diagnostic_count	disposition
dag/test/claim/change_realization_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/chapman_which_path_observation_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/check_coverage_admission_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/ci_deploy_target_host_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/ci_deploy_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/ci_exclusion_proof_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/ci_failure_class_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/ci_native_cache_root_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/ci_oom_reclassify_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/ci_release_bins_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/ci_render_histogram_width_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/ci_render_slowest_hot_style_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/ci_runner_seam_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/ci_workflow_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/ci_yaml_serializer_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/claim_indexed_evidence_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/claude_sdk_parser_drop_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/cli_run_repo_grant_hand_rust_equivalence_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/cli_run_repo_grant_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/code_change_workflow_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/codex_device_prompt_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/commit_writer_heal_admission_real_execution_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/commit_writer_index_selection_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/compile_clean_cost_clamp_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/compile_pool_ensure_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/compile_source_model_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/component_dispatch_button_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/computation_demand_duplication_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/compute_fabric_resource_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/config_record_emit_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/contracts_placement_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/cost_estimate_float_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/cpu_l1_cache_geometry_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/cpu_l2_l3_cache_geometry_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/cr1000a_dhcp_lease_naming_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/crm_stage_vocabulary_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/cron_tag_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/css_grain_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/dag_collect_fingerprint_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/dag_compile_clean_cli_floor_agreement_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/dag_compile_clean_perturb_receipts_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/dag_compile_clean_seam_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/dag_compile_clean_shard_a_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/deploy_access_privilege_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/deploy_mutation_gate_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/deploy_revision_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/descent_evidence_lattice_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/design_argument_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/design_palette_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/design_register_lift_parity_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/dgx_spark_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/dhcp_v4_mac_pinned_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/diagnostics_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/diff_baseline_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/diff_window_cross_seam_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/dispatch_attempts_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/dispatch_presentation_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
dag/test/claim/dispatch_stop_witness_test.dag	SubstrateInputsOnly	value	v2.std.live_tree	variant of LiveTreeDisposition	0	unobserved	unbound	undefined variable 'SubstrateInputsOnly'	0	C-reclassify
