entry	function	eval_ms_basis	run_ref	host_class	clock
# Basis rows cite arm64 srv-fleet run receipts only (witness_row_cost_basis_host_class_note).
# The clock column names WHICH clock eval_ms_basis was read from, so a comparison against an
# observation on a different clock refuses (BasisClockMismatch) instead of answering. Every row
# below carries wall because every one was seeded from a receipt that recorded no other clock:
# before the 2026-08-05 clock-basis ruling the seed's PerformanceReceipt held only wall_nanos,
# so wall is what these figures ARE, not a default chosen for them.
# First fleet observation establishes a row here; absence at compare time is BasisAbsent.
# Seeded from falsifier run 30550328673 (host_class=srv_fleet_arm64, runner_spec_is_self_hosted_arm64),
# whose sole failure was the silent-pick row's wall-budget refusal; every row below completed.
# resolution_divergence_silent_pick_gate_keystone_holds is DELIBERATELY ABSENT: it was killed at
# its 900000ms deadline, so its recorded 900794ms is a CENSORED measurement, not a completed one.
# Seeding it would pin the corpus's most expensive row WithinBasis below ~1.8M ms under the 2x
# comparator and enshrine a deadline ceiling as normal cost. It stays BasisAbsent - the honest
# third state - until ClaimOutcome::TimedOut distinguishes killed rows from completed ones.
# Rows observed in two batches keep the max of the two (all 3 such pairs differ by <2%).
src/v2/test/claim/bash_build_round_trip_test.dag	bash_build_round_trip_pipe_holds	33	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_and_then_true_false_holds	99	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_and_then_wrong_production_rejects_oracle_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_assign_lit_foo_bar_holds	19	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_assign_lit_quote_escape_holds	9	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_assign_var_x_home_holds	10	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_assign_wrong_production_rejects_oracle_holds	14	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_command_arbitrary_grep_triple_holds	27	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_command_arbitrary_lit_quote_escape_holds	11	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_command_arbitrary_var_home_holds	12	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_command_multi_lit_echo_hi_holds	20	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_command_var_ref_x_holds	13	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_env_prefixed_wrong_spellings_rejects_oracle_holds	3	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_exit_code_0_holds	6	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_exit_wrong_production_rejects_oracle_holds	10	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_heredoc_wrong_spellings_rejects_oracle_holds	3	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_if_multi_then_holds	17	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_if_then_pipe_soundness_holds	30	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_if_true_then_echo_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_if_wrong_production_rejects_oracle_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_negation_subshell_false_holds	15	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_or_else_true_false_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_pipe_and_then_left_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_pipe_three_stage_holds	28	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_pipe_wrong_production_rejects_oracle_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_raw_line_cmdsubst_holds	5	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_raw_line_mktemp_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_raw_line_orch_emit_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_raw_line_paren_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_subshell_multi_stmt_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_subshell_nested_and_then_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_subshell_true_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_subshell_wrong_production_rejects_oracle_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_with_redir_pipe_soundness_holds	9	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_with_redir_redir_to_file_var_holds	9	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_with_redir_stderr_null_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_with_redir_stdout_and_stderr_null_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_with_redir_stdout_to_stderr_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_wrong_production_rejects_oracle_holds	7	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_program_fold_test.dag	bash_program_andor_exit_matches_golden_holds	92	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_program_fold_test.dag	bash_program_assign_root_matches_golden_holds	70	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_program_fold_test.dag	bash_program_exit_in_if_body_matches_golden_holds	33	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_program_fold_test.dag	bash_program_exit_in_subshell_tail_matches_golden_holds	8	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_program_fold_test.dag	bash_program_metachars_quoted_matches_golden_holds	13	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_program_fold_test.dag	bash_program_mktemp_rm_matches_golden_holds	54	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_program_fold_test.dag	bash_program_serialize_cmdsubst_matches_golden_holds	2	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_program_fold_test.dag	bash_program_serialize_concat_matches_golden_holds	25	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_program_fold_test.dag	bash_program_serialize_matches_golden_holds	9	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_program_fold_test.dag	bash_program_serialize_redir_matches_golden_holds	10	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_program_fold_test.dag	bash_program_varref_vs_lit_quoting_matches_golden_holds	17	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/build_artifact_verification_witness_test.dag	witness_existence_check_no_mtime	184	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/build_artifact_verification_witness_test.dag	witness_serialized_conjuncts_and_teeth	51	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/build_transport_admission_witness_test.dag	build_transport_admits_dotdot_substring	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/c_compilation_unit_witness_test.dag	witness_partition_fold_compat_wrapper_not_receipt_path	6	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/c_compilation_unit_witness_test.dag	witness_r4_accepts_link_cyclic_unit_graph	4	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/c_compilation_unit_witness_test.dag	witness_r4_accepts_module_scc_split_across_units	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/c_compilation_unit_witness_test.dag	witness_r4_accepts_pointer_type_cycle_across_units	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/c_compilation_unit_witness_test.dag	witness_r4_refuses_by_value_type_cycle_across_units	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/ci_floor_plan_witness_test.dag	ci_corpus_discovery_flip_witnesses	27	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/ci_floor_plan_witness_test.dag	ci_floor_plan_witnesses	15	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/ci_floor_plan_witness_test.dag	witness_optin_emit_host_co_runs_corpus_without_serialization	3	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/ci_floor_plan_witness_test.dag	witness_optin_emit_host_isolated_from_corpus	4	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/ci_floor_plan_witness_test.dag	witness_optin_plan_serializes_heavy_resolves	6	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/ci_floor_plan_witness_test.dag	witness_optin_roster_drives_corpus_presence	3	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/ci_floor_plan_witness_test.dag	witness_optin_source_ingest_serialized_after_corpus	9	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/ci_placement_witness_test.dag	ci_placement_shadow_report_spans_all_58_rows_holds	2	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/ci_placement_witness_test.dag	ci_placement_shadow_row_missing_incomplete_ambiguous_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/ci_placement_witness_test.dag	ci_placement_shadow_row_qualifies_multi_and_entrywide_rows_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/ci_spec_witness_test.dag	witness_collapsed_run_script_is_build_plus_floor	115	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/ci_spec_witness_test.dag	witness_documentation_only_disposition_transport_retired	243	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/ci_spec_witness_test.dag	witness_gate_roster_matches_coproduct_arms	50	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/compilation_unit_witness_test.dag	witness_fold_deps_match_boundary_edges_single_unit	3	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/compilation_unit_witness_test.dag	witness_fold_deps_match_boundary_edges_two_unit	4	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/compiler/compile_eval_thesis_proof_test.dag	compile_eval_bool_reaches_node_value_holds	2	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/compiler/compile_eval_thesis_proof_test.dag	compile_eval_bool_via_compile_entry_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/compiler_materialization_witness_test.dag	parse_table_memo_plural_reds_without_provider	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/complexity_gate/budget_roster_completeness_test.dag	complexity_budget_roster_family_gate_holds	5	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/complexity_gate/source_bridged_add_budget_test.dag	table_fixture_add_budget_claim_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/complexity_gate/source_bridged_bind_budget_test.dag	table_fixture_bind_budget_claim_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/complexity_gate/source_bridged_branch_budget_test.dag	table_fixture_branch_budget_claim_holds	2	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/complexity_gate/source_bridged_loop_budget_test.dag	table_fixture_loop_budget_claim_holds	2	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/concept_index_enumeration/concept_index_enumeration_test.dag	witness_absent_concept_is_false	63	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/duplicate_computation/duplicate_computation_test.dag	typed_argv_compile_pair_declared_oracle_is_admissible	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/duplicate_computation/duplicate_computation_test.dag	typed_argv_guarded_build_is_clean	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/effect_plan_bash_materialize_test.dag	effect_plan_bash_metacharacters_and_newline_remain_one_quoted_word	103	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/effect_plan_bash_materialize_test.dag	effect_plan_bash_operation_and_input_perturbations_change_emitted_bytes	118	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/effect_plan_bash_materialize_test.dag	effect_plan_bash_two_declared_operations_encode_and_emit_through_carrier	13	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/effect_reach_test.dag	effect_reach_concat_built_path_frontier_not_classified_holds	161	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/effect_reach_test.dag	effect_reach_hermetic_fixture_stays_local_holds	177	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/effect_reach_test.dag	effect_reach_live_03_normalize_witness_derived_host_reading_holds	209	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/effect_reach_test.dag	effect_reach_path_data_init_derived_host_reading_holds	158	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/effect_reach_test.dag	effect_reach_path_data_init_red_when_import_severed_holds	153	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/effect_reach_test.dag	effect_reach_prose_string_path_does_not_classify_holds	256	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/c_semantic_decl_routing_test.dag	c_semantic_answer_coproduct_routes_to_tagged_union_emit	97	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/c_semantic_decl_routing_test.dag	c_semantic_bool_coproduct_routes_to_enum_emit	18	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/c_semantic_decl_routing_test.dag	c_semantic_int_field_still_emits	14	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/decl_emit_consolidated_test.dag	dc_enums_covered_holds	104	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/decl_emit_consolidated_test.dag	dc_gaps_refused_holds	14	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/decl_emit_consolidated_test.dag	dc_golden_discriminates_holds	14	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/decl_emit_consolidated_test.dag	dc_structs_covered_holds	59	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_bind_let_emit_test.dag	rust_bind_let_emit_holds	128	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_bind_let_emit_test.dag	rust_bind_let_emit_wrong_value_discriminates	3	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_binop_emit_test.dag	rust_binop_producer_emit_eq_holds	178	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_binop_emit_test.dag	rust_binop_producer_emit_mul_holds	4	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_binop_emit_test.dag	rust_binop_producer_emit_sub_discriminates_from_add	3	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_binop_emit_test.dag	rust_binop_vep_emit_core_catalog_holds	19	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_body_add_emit_test.dag	rust_body_add_emit_add_fn_accepts_holds	178	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_body_add_emit_test.dag	rust_body_add_emit_catalog_minus_discriminates	9	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_body_add_emit_test.dag	rust_body_add_emit_missing_catalog_rejects	5	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_body_add_emit_test.dag	rust_body_add_emit_operand_swap_discriminates	2	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_call_emit_test.dag	rust_call_fold_closure_emit_holds	184	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_call_emit_test.dag	rust_call_fold_closure_swap_discriminates	6	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_call_emit_test.dag	rust_call_helper_emit_holds	3	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_conditional_emit_test.dag	rust_conditional_emit_pick_fn_accepts	103	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_conditional_emit_test.dag	rust_conditional_emit_swapped_arms_discriminates	2	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_field_access_emit_test.dag	rust_field_access_emit_get_accepts	145	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_field_access_emit_test.dag	rust_field_access_emit_wrong_field_discriminates	2	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_fold_call_closure_emit_test.dag	rust_fold_call_emit_canonical_accepts	162	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_fold_call_closure_emit_test.dag	rust_fold_call_emit_swap_discriminates	6	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_freemonoid_char_string_grounding_test.dag	fmc_freemonoid_char_grounds_to_native_string	174	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_literal_bind_emit_test.dag	rust_literal_bind_bool_emit_accepts	126	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_literal_bind_emit_test.dag	rust_literal_bind_bool_wrong_value_discriminates	3	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_literal_bind_emit_test.dag	rust_literal_bind_char_emit_accepts	2	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_literal_bind_emit_test.dag	rust_literal_bind_char_wrong_value_discriminates	2	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_literal_bind_emit_test.dag	rust_literal_bind_int_emit_accepts	2	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_literal_bind_emit_test.dag	rust_literal_bind_int_wrong_value_discriminates	2	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_logic_complement_emit_test.dag	rust_logic_complement_emit_accepts	153	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_logic_complement_emit_test.dag	rust_logic_complement_emit_swapped_discriminates	4	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_logic_meet_join_emit_test.dag	rust_logic_join_emit_holds	161	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_logic_meet_join_emit_test.dag	rust_logic_meet_emit_holds	21	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_loop_emit_test.dag	rust_loop_emit_one_accepts	100	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_loop_emit_test.dag	rust_loop_emit_wrong_value_discriminates	2	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_match_emit_test.dag	rust_match_emit_one_or_two_accepts	106	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_match_emit_test.dag	rust_match_emit_swapped_arms_discriminates	4	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_produced_decl_emit_test.dag	rust_produced_decl_emits_named_add	169	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_produced_decl_emit_test.dag	rust_produced_decl_emits_named_add2	9	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_record_construct_emit_test.dag	rust_record_construct_emit_mk_accepts	98	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_record_construct_emit_test.dag	rust_record_construct_emit_wrong_field_discriminates	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_signature_general_emit_test.dag	rust_signature_general_reproduces_add_holds	93	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_variant_construct_emit_test.dag	rust_variant_construct_emit_holds_accepts	109	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/rust_variant_construct_emit_test.dag	rust_variant_construct_emit_wrong_value_discriminates	5	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/semantic_decl_all_lex_parity_test.dag	all_lex_rows_match	154	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/semantic_decl_binding_keys_parity_test.dag	all_bool_emit_bindings_match	143	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/semantic_decl_decoration_binding_test.dag	nullary_bool_uses_enum_copy_derive_binding	102	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/semantic_decl_emit_substrings_test.dag	emit_eq_golden	186	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/semantic_decl_lex_binding_parity_test.dag	binding_bool_ident_fallback_matches	143	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/semantic_decl_lex_binding_parity_test.dag	lex_comma_matches	10	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/semantic_decl_lookup_receipt_test.dag	map_lookup_returns_derive_spelling	142	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/semantic_decl_profile_codec_test.dag	decoded_binding_spellings_match_live	51	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/semantic_decl_profile_codec_test.dag	decoded_lex_derive_enum_copy_matches_live	11	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/semantic_decl_profile_path_parity_test.dag	bundle_node_profile_matches_target_emission_profile	154	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/semantic_decl_routing_generic_test.dag	semantic_generic_enum_routes_to_enum_emit	202	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/semantic_decl_routing_generic_test.dag	semantic_generic_struct_routes_to_struct_emit	23	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/semantic_decl_routing_test.dag	semantic_bool_coproduct_routes_to_enum_emit	186	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/semantic_decl_routing_test.dag	semantic_record_routes_to_struct_emit	16	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/semantic_decl_rules_parity_test.dag	emission_rules_match_rust_rules_for_generic_surface	135	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/semantic_decl_serialize_parity_test.dag	decoded_lex_live_bindings_match_live_target	184	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/semantic_decl_serialize_parity_test.dag	decoded_row_profile_matches_golden	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/semantic_decl_string_codec_test.dag	derive_copy_spelling_round_trips	24	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/semantic_decl_target_refusal_test.dag	semantic_decl_unwired_target_refuses	3	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/std_logic_selfhost_witness_test.dag	std_logic_bool_type_decl_self_emits	39	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/trait_derive_seed_emit_binding_test.dag	group_completion_add_is_componentwise	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/trait_derive_supplemental_generic_bound_contract_test.dag	duplicate_contract_edge_refuses_on_bundle_decode	5	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/trait_derive_supplemental_generic_bound_contract_test.dag	duplicate_derive_rows_refuse_on_bundle_decode	30	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/trait_derive_supplemental_generic_bound_contract_test.dag	duplicate_requirement_pairs_refuse_on_bundle_decode	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/trait_derive_supplemental_generic_bound_contract_test.dag	malformed_unrelated_row_poison_refuses_valid_debug_decode	8	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/trait_derive_supplemental_generic_bound_contract_test.dag	nested_generic_contract_round_trip_preserves_keyed_authority	24	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/trait_derive_supplemental_generic_bound_contract_test.dag	rust_btree_set_debug_contract_is_explicit_known_zero_from_std_authority	110	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/trait_derive_supplemental_generic_bound_contract_test.dag	undeclared_slot_refuses_on_bundle_decode	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/type_alias_emit_test.dag	type_alias_covered_holds	17	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit/type_alias_emit_test.dag	type_alias_gaps_refused_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/emit_host_gate/target_coverage_completeness_test.dag	emit_host_target_coverage_complete	129	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/extdeps/spice_rc_ngspice_oracle_test.dag	spice_rc_ngspice_op_holds	2	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/extdeps_shape_transport_policy/corpus/cargo_build_policy_leak_test.dag	corpus_cargo_build_defused_holds	6	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/extdeps_shape_transport_policy/corpus/cargo_clippy_dead_param_test.dag	corpus_cargo_clippy_dead_param_defused_holds	3	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/extdeps_shape_transport_policy/corpus/cargo_doc_dead_param_test.dag	corpus_cargo_doc_dead_param_defused_holds	3	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/extdeps_shape_transport_policy/corpus/cargo_doc_policy_leak_test.dag	corpus_cargo_doc_defused_holds	5	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/extdeps_shape_transport_policy/corpus/cargo_fmt_dead_param_test.dag	corpus_cargo_fmt_dead_param_defused_holds	3	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/extdeps_shape_transport_policy/corpus/cargo_fmt_policy_leak_test.dag	corpus_cargo_fmt_defused_holds	5	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/extdeps_shape_transport_policy/corpus/cargo_run_dead_param_test.dag	corpus_cargo_run_dead_param_defused_holds	3	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/extdeps_shape_transport_policy/corpus/gcp_login_dead_param_test.dag	corpus_gcp_login_dead_param_defused_holds	2	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/extdeps_shape_transport_policy/corpus/gcp_oauth_fusion_fork_test.dag	corpus_gcp_oauth_defused_holds	2	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/extdeps_shape_transport_policy/corpus/gist_create_policy_leak_test.dag	corpus_gist_create_defused_holds	3	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/extdeps_shape_transport_policy/corpus/git_policy_leak_test.dag	corpus_git_policy_leak_defused_holds	10	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/extdeps_shape_transport_policy/corpus/runtime_local_embedded_policy_test.dag	corpus_runtime_local_embedded_policy_defused_holds	2	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/extdeps_shape_transport_policy/lens_unit/clean_git_diff_test.dag	clean_git_diff_is_green_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/extdeps_shape_transport_policy/lens_unit/dead_param_cargo_clippy_test.dag	dead_param_cargo_clippy_is_red_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/extdeps_shape_transport_policy/lens_unit/module_path_rename_test.dag	module_path_rename_resolves_by_qn_not_filepath_holds	3	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/extdeps_shape_transport_policy/lens_unit/module_source_nickname_literal_absent_green_test.dag	module_source_nickname_literal_exempt_literals_is_green_holds	2	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/extdeps_shape_transport_policy/lens_unit/module_source_nickname_literal_coverage_domain_green_test.dag	module_source_nickname_literal_coverage_domain_is_green_holds	6	30550328673	srv_fleet_arm64	wall
