source_log	subject	planned	module	function	max_ms
ci	109d8d966ce221be	10114	test.claim.record_literal_call_arg_handoff_witness	record_literal_container_element_mismatch_at_call_arg_still_refuses	503
ci	109d8d966ce221be	10114	test.claim.repository_census_coverage_witness	witness_the_pairwise_scan_control_breaches_the_linear_band	303
ci	109d8d966ce221be	10114	test.claim.resolution_divergence_silent_pick_gate_witness_test	resolution_divergence_silent_pick_gate_keystone_holds	457091
ci	109d8d966ce221be	10114	test.claim.roadmap_altitude_witness	altitude_routine_section_folds	477
ci	109d8d966ce221be	10114	test.claim.roadmap_altitude_witness	altitude_working_member_holds_section_open	205
ci	109d8d966ce221be	10114	test.claim.roadmap_altitude_witness	altitude_unsigned_done_holds_section_open	196
ci	109d8d966ce221be	10114	test.claim.roadmap_altitude_witness	altitude_client_carries_the_derived_chain	381
ci	109d8d966ce221be	10114	test.claim.roadmap_authority	witness_declared_graph_has_justified_size	203
ci	109d8d966ce221be	10114	test.claim.roadmap_authority	witness_declared_graph_is_mechanically_acyclic	158
ci	109d8d966ce221be	10114	test.claim.roadmap_authority	witness_accepted_parent_discharges_active_dependency	107
ci	109d8d966ce221be	10114	test.claim.roadmap_authority	witness_five_minute_ci_gate_program_chain_is_explicit	101
ci	109d8d966ce221be	10114	test.claim.roadmap_authority	witness_accepted_scm_sequence_activates_authored_p1_slice	104
ci	109d8d966ce221be	10114	test.claim.roadmap_authority	witness_projection_is_active_only	501
ci	109d8d966ce221be	10114	test.claim.roadmap_authority	witness_rendered_nodes_are_declared_or_derived	501
ci	109d8d966ce221be	10114	test.claim.roadmap_authority	witness_ghost_node_outside_authority_is_counted	502
ci	109d8d966ce221be	10114	test.claim.roadmap_authority	witness_altered_copy_of_declared_node_is_counted	502
ci	109d8d966ce221be	10114	test.claim.roadmap_authority	witness_projected_dependency_edges_include_closing_contract_projection	155
ci	109d8d966ce221be	10114	test.claim.roadmap_authority	witness_projected_dependency_edges_include_active_edges	181
ci	109d8d966ce221be	10114	test.claim.roadmap_belt_actuate_witness	attempt_wire_carries_decided_activity	334
ci	109d8d966ce221be	10114	test.claim.roadmap_belt_actuate_witness	verify_without_observable_subject_defers_instead_of_rerunning	370
ci	109d8d966ce221be	10114	test.claim.roadmap_belt_actuate_witness	dashboard_instance_dispatch_contract_keystone_holds	441
ci	109d8d966ce221be	10114	test.claim.roadmap_belt_witness	witness_belt_plan_equals_step_composition	369
ci	109d8d966ce221be	10114	test.claim.roadmap_belt_witness	witness_belt_plan_paused_holds_on_authority	371
ci	109d8d966ce221be	10114	test.claim.roadmap_belt_witness	witness_belt_status_json_shape	390
ci	109d8d966ce221be	10114	test.claim.roadmap_dashboard_instance_apply_witness	dashboard_health_requires_intended_instance_identity	494
ci	109d8d966ce221be	10114	test.claim.roadmap_dashboard_instance_apply_witness	dashboard_instance_apply_model_keystone_holds	449
ci	109d8d966ce221be	10114	test.claim.roadmap_dispatch_actuator	witness_selected_provider_shapes_codex_tmux_command	381
ci	109d8d966ce221be	10114	test.claim.roadmap_dispatch_actuator	witness_lab_instance_moves_repo_tmux_and_codex_state_together	216
ci	109d8d966ce221be	10114	test.claim.roadmap_dispatch_actuator	witness_event_pipe_emits_grammar_quoted_command	197
ci	109d8d966ce221be	10114	test.claim.roadmap_dispatch_actuator	codex_provider_v0_argv_keystone_holds	277
ci	109d8d966ce221be	10114	test.claim.roadmap_emit	witness_multi_parent_dependencies_render_complete_set	240
ci	109d8d966ce221be	10114	test.claim.roadmap_focus_witness_test	focus_partitions_rather_than_deletes	142
ci	109d8d966ce221be	10114	test.claim.roadmap_focus_witness_test	clearing_focus_restores_every_node	105
ci	109d8d966ce221be	10114	test.claim.roadmap_focus_witness_test	focus_actually_narrows_the_page	145
ci	109d8d966ce221be	10114	test.claim.roadmap_focus_witness_test	every_visible_edge_has_both_endpoints_visible	227
ci	109d8d966ce221be	10114	test.claim.roadmap_focus_witness_test	focus_notice_states_the_derived_hidden_count	179
ci	109d8d966ce221be	10114	test.claim.roadmap_focus_witness_test	unfocused_projection_emits_no_notice	107
ci	109d8d966ce221be	10114	test.claim.roadmap_focus_witness_test	no_visible_node_has_a_hidden_prerequisite	181
ci	109d8d966ce221be	10114	test.claim.roadmap_forecast_witness	witness_live_graph_refuses_with_located_counted_calibration_gaps	501
ci	109d8d966ce221be	10114	test.claim.roadmap_forecast_witness	witness_live_graph_gap_count_matches_refusal_rows	500
ci	109d8d966ce221be	10114	test.claim.roadmap_forecast_witness	witness_live_graph_refusal_is_only_calibration	496
ci	109d8d966ce221be	10114	test.claim.roadmap_frontier_witness	witness_page_renders_four_buckets	304
ci	109d8d966ce221be	10114	test.claim.roadmap_frontier_witness	witness_page_places_superseded_node_in_superseded_bucket	291
ci	109d8d966ce221be	10114	test.claim.roadmap_frontier_witness	witness_page_places_ready_node_in_ready_bucket	302
ci	109d8d966ce221be	10114	test.claim.roadmap_frontier_witness	witness_authority_daily_workspace_serializes	503
ci	109d8d966ce221be	10114	test.claim.roadmap_gate	witness_clean_not_drift	416
ci	109d8d966ce221be	10114	test.claim.roadmap_gate	witness_hand_edit_drifts	406
ci	109d8d966ce221be	10114	test.claim.roadmap_identity_witness_test	identities_are_unique_across_the_registry	108
ci	109d8d966ce221be	10114	test.claim.roadmap_identity_witness_test	active_slugs_are_unique	103
ci	109d8d966ce221be	10114	test.claim.roadmap_identity_witness_test	resolution_is_exactly_one_not_first_pick	124
ci	109d8d966ce221be	10114	test.claim.roadmap_page_witness	witness_authority_serializes_with_structure	501
ci	109d8d966ce221be	10114	test.claim.roadmap_page_witness	witness_authority_page_preserves_multi_parent_dependencies	502
ci	109d8d966ce221be	10114	test.claim.roadmap_page_witness	witness_empty_doc_is_minimal_shell	147
ci	109d8d966ce221be	10114	test.claim.roadmap_page_witness	witness_authority_differs_from_empty	501
ci	109d8d966ce221be	10114	test.claim.roadmap_page_witness	witness_authority_shows_finish_line_progress	502
ci	109d8d966ce221be	10114	test.claim.roadmap_page_witness	witness_daily_leads_operational_not_narrative	505
ci	109d8d966ce221be	10114	test.claim.roadmap_page_witness	witness_ready_node_doc_emits_button_and_external_script	200
ci	109d8d966ce221be	10114	test.claim.roadmap_page_witness	witness_dispatch_asset_reads_belt_b_status_contract	116
ci	109d8d966ce221be	10114	test.claim.roadmap_page_witness	witness_page_script_census_clean	188
ci	109d8d966ce221be	10114	test.claim.roadmap_page_witness	witness_signed_off_node_doc_has_no_button	191
ci	109d8d966ce221be	10114	test.claim.roadmap_page_witness	witness_merged_pr_is_review_evidence_not_acceptance	201
ci	109d8d966ce221be	10114	test.claim.roadmap_page_witness	witness_unsized_open_node_keeps_manual_dispatch	200
ci	109d8d966ce221be	10114	test.claim.roadmap_page_witness	witness_supporting_facts_live_in_disclosure_not_head	200
ci	109d8d966ce221be	10114	test.claim.roadmap_page_witness	witness_upcoming_node_keeps_manual_out_of_order_dispatch	301
ci	109d8d966ce221be	10114	test.claim.roadmap_page_witness	witness_upcoming_node_preserves_multi_parent_dependencies	302
ci	109d8d966ce221be	10114	test.claim.roadmap_page_witness	witness_superseded_node_marked_no_button	203
ci	109d8d966ce221be	10114	test.claim.roadmap_page_witness	witness_ticket_rows_render_structured	501
ci	109d8d966ce221be	10114	test.claim.roadmap_page_witness	witness_style_child_combinator_unescaped	501
ci	109d8d966ce221be	10114	test.claim.roadmap_page_witness	witness_item_detail_disclosure_present	501
ci	109d8d966ce221be	10114	test.claim.roadmap_page_witness	witness_status_chip_min_width	501
ci	109d8d966ce221be	10114	test.claim.roadmap_page_witness	witness_dispatch_button_carries_accent	501
ci	109d8d966ce221be	10114	test.claim.roadmap_page_witness	witness_page_containers_centered	501
ci	109d8d966ce221be	10114	test.claim.roadmap_page_witness	witness_parity_client_paints_verbatim_with_shared_constants	108
ci	109d8d966ce221be	10114	test.claim.roadmap_page_witness	witness_selection_grammar_ships_in_client_asset	108
ci	109d8d966ce221be	10114	test.claim.roadmap_page_witness	witness_selection_has_keyboard_parity	362
ci	109d8d966ce221be	10114	test.claim.roadmap_page_witness	witness_observation_channels_join_one_impact_region	121
ci	109d8d966ce221be	10114	test.claim.roadmap_page_witness	witness_prominence_and_frame_rules_present_in_css	138
ci	109d8d966ce221be	10114	test.claim.roadmap_program_view_live_corpus_receipt	live_roadmap_program_view_corpus_projection_receipt	267
ci	109d8d966ce221be	10114	test.claim.roadmap_receipt_continuity_acceptance	roadmap_receipt_continuity_acceptance_contract_holds	485
ci	109d8d966ce221be	10114	test.claim.roadmap_receipt_continuity_acceptance	witness_missing_carrier_prevents_silent_empty_authority_projection	329
ci	109d8d966ce221be	10114	test.claim.roadmap_receipt_continuity_acceptance	witness_dispatch_never_presents_empty_frontier_on_authority_refusal	436
ci	109d8d966ce221be	10114	test.claim.roadmap_register_witness	witness_scale_block_is_the_px_home	137
ci	109d8d966ce221be	10114	test.claim.roadmap_register_witness	witness_derived_responses_ship_with_reduced_motion_collapse	141
ci	109d8d966ce221be	10114	test.claim.roadmap_register_witness	witness_archetype_demand_matches_shipped_css	138
ci	109d8d966ce221be	10114	test.claim.roadmap_register_witness	witness_upstream_edit_propagates_to_both_surfaces	180
ci	109d8d966ce221be	10114	test.claim.roadmap_repo_atlas_sandbox_witness	the_page_serializes_to_non_empty_html	177
ci	109d8d966ce221be	10114	test.claim.roadmap_repo_atlas_sandbox_witness	the_page_carries_no_agent_occupancy_channel	156
ci	109d8d966ce221be	10114	test.claim.roadmap_repo_atlas_sandbox_witness	the_page_carries_no_client_script	155
ci	109d8d966ce221be	10114	test.claim.roadmap_repo_atlas_sandbox_witness	no_impact_plane_is_emitted_without_a_reading	157
ci	109d8d966ce221be	10114	test.claim.roadmap_repo_atlas_sandbox_witness	an_impact_plane_is_emitted_from_a_real_reading	159
ci	109d8d966ce221be	10114	test.claim.roadmap_repo_atlas_sandbox_witness	a_provisional_reading_is_labelled_provisional_on_the_page	160
ci	109d8d966ce221be	10114	test.claim.roadmap_repo_atlas_sandbox_witness	a_refused_overlay_states_its_cause_and_keeps_the_structure	166
ci	109d8d966ce221be	10114	test.claim.roadmap_repo_atlas_sandbox_witness	a_changed_module_is_marked_on_the_page	165
ci	109d8d966ce221be	10114	test.claim.roadmap_repo_atlas_sandbox_witness	the_served_page_is_a_complete_document	150
ci	109d8d966ce221be	10114	test.claim.roadmap_repo_atlas_sandbox_witness	the_served_page_embeds_its_stylesheet	155
ci	109d8d966ce221be	10114	test.claim.roadmap_repo_atlas_sandbox_witness	the_change_channel_is_painted_differently_from_structure	139
ci	109d8d966ce221be	10114	test.claim.roadmap_repo_atlas_sandbox_witness	a_change_adds_its_own_plane_and_leaves_structure_alone	160
ci	109d8d966ce221be	10114	test.claim.roadmap_repo_atlas_sandbox_witness	the_atlas_is_a_single_keyboard_stop	152
ci	109d8d966ce221be	10114	test.claim.roadmap_repo_atlas_sandbox_witness	the_page_says_changes_were_not_observed	154
ci	109d8d966ce221be	10114	test.claim.roadmap_repo_atlas_sandbox_witness	the_page_prints_exact_comparison_endpoints	155
ci	109d8d966ce221be	10114	test.claim.roadmap_row_witness	roadmap_row_head_columns_derive_from_archetype	136
ci	109d8d966ce221be	10114	test.claim.roadmap_row_witness	roadmap_row_grid_structure_holds	144
ci	109d8d966ce221be	10114	test.claim.roadmap_row_witness	roadmap_row_page_carries_the_cells	502
ci	109d8d966ce221be	10114	test.claim.roadmap_row_witness	roadmap_row_actuator_scale_derived_not_set	149
ci	109d8d966ce221be	10114	test.claim.roadmap_sandbox_witness	witness_auditioner_blocks_emitted_with_derived_inks	141
ci	109d8d966ce221be	10114	test.claim.roadmap_sandbox_witness	witness_sandbox_carries_auditioner_control	366
ci	109d8d966ce221be	10114	test.claim.roadmap_sandbox_witness	witness_echo_answers_every_wire_arm	146
ci	109d8d966ce221be	10114	test.claim.roadmap_sandbox_witness	witness_sandbox_renders_register_depths	212
ci	109d8d966ce221be	10114	test.claim.roadmap_sandbox_witness	witness_sandbox_gallery_and_live_render	224
ci	109d8d966ce221be	10114	test.claim.roadmap_sandbox_witness	witness_family_fixture_frame_occurrences_exact	506
ci	109d8d966ce221be	10114	test.claim.roadmap_sandbox_witness	witness_family_fixture_page_carries_all_three_frames	221
ci	109d8d966ce221be	10114	test.claim.roadmap_serve_witness	witness_asset_route_serves_modeled_js	157
ci	109d8d966ce221be	10114	test.claim.roadmap_serve_witness	roadmap_serve_instance_keystone_holds	213
ci	109d8d966ce221be	10114	test.claim.roadmap_site_surface_readiness	witness_roadmap_site_surface_readiness_materialized_batch_holds	504
ci	109d8d966ce221be	10114	test.claim.roadmap_static_site_witness	witness_site_artifact_model_populated	492
ci	109d8d966ce221be	10114	test.claim.roadmap_static_site_witness	witness_roadmap_artifact_matches_authority	404
ci	109d8d966ce221be	10114	test.claim.roadmap_static_site_witness	witness_dispatch_artifact_matches_file_content	447
ci	109d8d966ce221be	10114	test.claim.roadmap_static_site_witness	witness_artifact_digests_are_content_hashes	501
ci	109d8d966ce221be	10114	test.claim.roadmap_static_site_witness	witness_healthz_route_json_ok	503
ci	109d8d966ce221be	10114	test.claim.roadmap_static_site_witness	witness_static_site_route_authority_paths_locked	502
ci	109d8d966ce221be	10114	test.claim.roadmap_static_site_witness	witness_text_routes_include_health_and_artifacts	505
ci	109d8d966ce221be	10114	test.claim.roadmap_static_site_witness	witness_readback_script_checks_health_and_digests	501
ci	109d8d966ce221be	10114	test.claim.roadmap_static_site_witness	witness_readback_script_curls_are_wall_clock_bounded	501
ci	109d8d966ce221be	10114	test.claim.roadmap_static_site_witness	witness_roadmap_route_is_plain_text	506
ci	109d8d966ce221be	10114	test.claim.roadmap_tactile_witness	witness_hover_runs_on_reveal_not_the_press_clock	135
ci	109d8d966ce221be	10114	test.claim.roadmap_tactile_witness	witness_register_vocabulary_is_consumed	141
ci	109d8d966ce221be	10114	test.claim.roadmap_tactile_witness	witness_press_depresses_on_pointer_down	141
ci	109d8d966ce221be	10114	test.claim.roadmap_tactile_witness	witness_accept_settles_from_a_held_position	137
ci	109d8d966ce221be	10114	test.claim.roadmap_tactile_witness	witness_every_transition_property_carries_its_own_duration	135
ci	109d8d966ce221be	10114	test.claim.roadmap_tactile_witness	witness_per_edge_weights_ride_their_own_selectors	138
ci	109d8d966ce221be	10114	test.claim.roadmap_tactile_witness	witness_keyframes_wall_holds_on_the_dashboard	247
ci	109d8d966ce221be	10114	test.claim.roadmap_tactile_witness	witness_reduced_motion_neutralizes_every_carrier	145
ci	109d8d966ce221be	10114	test.claim.roadmap_tactile_witness	witness_press_tick_is_derived_from_the_sound_row	104
ci	109d8d966ce221be	10114	test.claim.roadmap_tactile_witness	witness_tick_is_synthesized_not_a_file	109
ci	109d8d966ce221be	10114	test.claim.roadmap_tactile_witness	witness_tick_fires_on_pointer_down_in_its_own_listener	110
ci	109d8d966ce221be	10114	test.claim.roadmap_tactile_witness	witness_mute_is_persisted_and_defaults_to_sounding	110
ci	109d8d966ce221be	10114	test.claim.roadmap_tactile_witness	witness_button_reports_dispatch_acceptance	110
ci	109d8d966ce221be	10114	test.claim.roadmap_tactile_witness	witness_sound_toggle_label_is_painted_by_the_program_not_the_markup	505
ci	109d8d966ce221be	10114	test.claim.roadmap_validation_oracle_witness_test	truncated_receipt_with_passed_prefix_is_not_passed	130
ci	109d8d966ce221be	10114	test.claim.roadmap_validation_oracle_witness_test	verify_lamp_completes_only_on_a_passed_receipt	108
ci	109d8d966ce221be	10114	test.claim.roadmap_validation_oracle_witness_test	verify_lamp_shows_a_refusal_as_refused_not_failed	156
ci	109d8d966ce221be	10114	test.claim.roadmap_validation_oracle_witness_test	verify_lamp_shows_cross_family_refusal_as_refused_not_moved	114
